# title = Transverse Momentum anti--Muon-Muon
# xlabel = $p_{\text{T},\mu^+\mu^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^+\mu^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1658404060
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1       0.00      20.00  1.080661845551127E-03  1.539280818784127E-06 59258080	   1       0.00      20.00  8.122235691306127E-04  1.138506427146884E-06 59258080	   1       0.00      20.00  1.480839795163182E-03  2.150347250864089E-06 59258080
   2      20.00      40.00  2.741030700366102E-03  2.429148494724356E-06 110382211	   2      20.00      40.00  2.060355033361029E-03  1.798533111950635E-06 110382211	   2      20.00      40.00  3.755413585863268E-03  3.388964708916623E-06 110382211
   3      40.00      60.00  3.532415902079466E-03  2.691283382212146E-06 129473588	   3      40.00      60.00  2.655530376041523E-03  1.993103297475977E-06 129473588	   3      40.00      60.00  4.838642960536861E-03  3.753732357986718E-06 129473588
   4      60.00      80.00  3.592725534470889E-03  2.572576892418886E-06 132975532	   4      60.00      80.00  2.701591446562067E-03  1.907104441798996E-06 132975532	   4      60.00      80.00  4.919245456613462E-03  3.583617033927926E-06 132975532
   5      80.00     100.00  3.174379903776779E-03  2.293042067260492E-06 125833611	   5      80.00     100.00  2.387868924304979E-03  1.701570357015982E-06 125833611	   5      80.00     100.00  4.344129656171701E-03  3.190193631961269E-06 125833611
   6     100.00     120.00  2.744230485217711E-03  2.047618708374426E-06 119278088	   6     100.00     120.00  2.064860412845572E-03  1.519183090603299E-06 119278088	   6     100.00     120.00  3.753833608870162E-03  2.849723191810449E-06 119278088
   7     120.00     140.00  2.351256084918077E-03  1.809018085025431E-06 113316470	   7     120.00     140.00  1.769461656367434E-03  1.342616308204548E-06 113316470	   7     120.00     140.00  3.215307731046526E-03  2.516651125242374E-06 113316470
   8     140.00     160.00  1.987314515474644E-03  1.582597472147237E-06 106743238	   8     140.00     160.00  1.495834940358682E-03  1.177706560416452E-06 106743238	   8     140.00     160.00  2.716728837081955E-03  2.193668135467339E-06 106743238
   9     160.00     180.00  1.662926503050327E-03  1.390913439055612E-06 99792745	   9     160.00     180.00  1.251717021567623E-03  1.035741017928847E-06 99792745	   9     160.00     180.00  2.272921618825735E-03  1.926468990028430E-06 99792745
  10     180.00     200.00  1.378002778169359E-03  1.205205249303141E-06 92738303	  10     180.00     200.00  1.037283716706113E-03  8.985140428992325E-07 92738303	  10     180.00     200.00  1.883201110990386E-03  1.666830121607444E-06 92738303
  11     200.00     220.00  1.139064869749616E-03  1.051881439255888E-06 85880388	  11     200.00     220.00  8.573863777814422E-04  7.847791264647177E-07 85880388	  11     200.00     220.00  1.556560609662270E-03  1.453367885137593E-06 85880388
  12     220.00     240.00  9.378130587208514E-04  9.199232017870094E-07 79343932	  12     220.00     240.00  7.058346986124402E-04  6.866044832124437E-07 79343932	  12     220.00     240.00  1.281551456915616E-03  1.270595075889675E-06 79343932
  13     240.00     260.00  7.700891352126146E-04  7.985938434311932E-07 73250010	  13     240.00     260.00  5.795178405759130E-04  5.967837726278263E-07 73250010	  13     240.00     260.00  1.052417500508036E-03  1.101240840848927E-06 73250010
  14     260.00     280.00  6.323529048199258E-04  6.892733531450470E-07 67615751	  14     260.00     280.00  4.757838332145003E-04  5.157099291971701E-07 67615751	  14     260.00     280.00  8.642672134960679E-04  9.489412693255657E-07 67615751
  15     280.00     300.00  5.203276946561798E-04  6.009337955704883E-07 62438315	  15     280.00     300.00  3.913907107807670E-04  4.499367381170489E-07 62438315	  15     280.00     300.00  7.113098740443122E-04  8.264529393353749E-07 62438315
  16     300.00     320.00  4.267823944519296E-04  5.164740136144907E-07 57717792	  16     300.00     320.00  3.209620688237683E-04  3.867568002497361E-07 57717792	  16     300.00     320.00  5.835115267871783E-04  7.102611710117322E-07 57717792
  17     320.00     340.00  3.524930127134566E-04  4.543281429512444E-07 53385301	  17     320.00     340.00  2.649988990966908E-04  3.402693510929177E-07 53385301	  17     320.00     340.00  4.820940899038714E-04  6.247876293375732E-07 53385301
  18     340.00     360.00  2.907134427035638E-04  3.957881468812323E-07 49432180	  18     340.00     360.00  2.184773359201670E-04  2.967956847928748E-07 49432180	  18     340.00     360.00  3.977251623680060E-04  5.431925007174695E-07 49432180
  19     360.00     380.00  2.401481102216333E-04  3.466675292590568E-07 45832686	  19     360.00     380.00  1.804104013466275E-04  2.600910935678837E-07 45832686	  19     360.00     380.00  3.286560418211786E-04  4.754154597115995E-07 45832686
  20     380.00     400.00  1.988571029848443E-04  3.009481866049169E-07 42541678	  20     380.00     400.00  1.493477167044478E-04  2.258214675665487E-07 42541678	  20     380.00     400.00  2.722145971267259E-04  4.126786066223624E-07 42541678
  21     400.00     420.00  1.651112406186855E-04  2.636381571329186E-07 39545478	  21     400.00     420.00  1.239603285975348E-04  1.980823069702364E-07 39545478	  21     400.00     420.00  2.260900051474230E-04  3.608457639703826E-07 39545478
  22     420.00     440.00  1.372829436012899E-04  2.315503427539291E-07 36809343	  22     420.00     440.00  1.030239721808862E-04  1.738296433337937E-07 36809343	  22     420.00     440.00  1.880640821446873E-04  3.172864578440331E-07 36809343
  23     440.00     460.00  1.145589820062829E-04  2.039229997276021E-07 34284373	  23     440.00     460.00  8.593406049111510E-05  1.532025933465655E-07 34284373	  23     440.00     460.00  1.569972573243994E-04  2.791163602119733E-07 34284373
  24     460.00     480.00  9.570271880977052E-05  1.803261037943226E-07 31984185	  24     460.00     480.00  7.175961672333965E-05  1.354343972373246E-07 31984185	  24     460.00     480.00  1.312087487011238E-04  2.468872832031205E-07 31984185
  25     480.00     500.00  8.030220936117091E-05  1.602188131920228E-07 29857257	  25     480.00     500.00  6.018439120177715E-05  1.203160983295814E-07 29857257	  25     480.00     500.00  1.101467334368637E-04  2.194282860900190E-07 29857257
  26     500.00     520.00  6.781485133742837E-05  1.407967838660512E-07 27922715	  26     500.00     520.00  5.080710388438900E-05  1.057737020484655E-07 27922715	  26     500.00     520.00  9.305026163637729E-05  1.926949867801372E-07 27922715
  27     520.00     540.00  5.687738846042323E-05  1.234413114658048E-07 26123702	  27     520.00     540.00  4.259649770816587E-05  9.269468508220950E-08 26123702	  27     520.00     540.00  7.807016540751806E-05  1.690297563662978E-07 26123702
  28     540.00     560.00  4.800276929086369E-05  1.106400421107475E-07 24470717	  28     540.00     560.00  3.593275605221331E-05  8.312194724812459E-08 24470717	  28     540.00     560.00  6.592208504329112E-05  1.513831797394810E-07 24470717
  29     560.00     580.00  4.046875559994381E-05  9.668096303457748E-08 22935289	  29     560.00     580.00  3.027582432942133E-05  7.247904942553885E-08 22935289	  29     560.00     580.00  5.560877824582168E-05  1.327291572826505E-07 22935289
  30     580.00     600.00  3.444511619587640E-05  8.509220637567379E-08 21540820	  30     580.00     600.00  2.575623165353299E-05  6.379414401316587E-08 21540820	  30     580.00     600.00  4.735634577582858E-05  1.167302728836580E-07 21540820
  31     600.00     620.00  2.937763215172867E-05  7.745993402549580E-08 20238908	  31     600.00     620.00  2.195885929678383E-05  5.814709317951088E-08 20238908	  31     600.00     620.00  4.040367182110087E-05  1.060530675064933E-07 20238908
  32     620.00     640.00  2.492694659734438E-05  6.755487859290683E-08 19025240	  32     620.00     640.00  1.862598321188088E-05  5.072001963338549E-08 19025240	  32     620.00     640.00  3.429306167827152E-05  9.245661727813532E-08 19025240
  33     640.00     660.00  2.139845545530164E-05  6.030648433761093E-08 17911786	  33     640.00     660.00  1.598160318560607E-05  4.524926591030551E-08 17911786	  33     640.00     660.00  2.945399780105710E-05  8.260110838222697E-08 17911786
  34     660.00     680.00  1.824838758400129E-05  5.432784308967392E-08 16862833	  34     660.00     680.00  1.362263182291306E-05  4.073819622870176E-08 16862833	  34     660.00     680.00  2.513037836338145E-05  7.447260446958367E-08 16862833
  35     680.00     700.00  1.564676668056262E-05  4.967570462582896E-08 15899261	  35     680.00     700.00  1.167455941774005E-05  3.721844918007033E-08 15899261	  35     680.00     700.00  2.155890207413005E-05  6.817520124398740E-08 15899261
  36     700.00     720.00  1.344380815599721E-05  4.319981805443832E-08 14997239	  36     700.00     720.00  1.002654819461884E-05  3.237464805004230E-08 14997239	  36     700.00     720.00  1.853148757941878E-05  5.925368455037968E-08 14997239
  37     720.00     740.00  1.154236030178160E-05  3.825340335251687E-08 14151321	  37     720.00     740.00  8.603495633775924E-06  2.861866063277788E-08 14151321	  37     720.00     740.00  1.592033267169053E-05  5.258362170190493E-08 14151321
  38     740.00     760.00  9.971149898102707E-06  3.426329847518120E-08 13372448	  38     740.00     760.00  7.430857856664818E-06  2.564751656702973E-08 13372448	  38     740.00     760.00  1.375560641457062E-05  4.707265000894150E-08 13372448
  39     760.00     780.00  8.552431826459980E-06  3.057008743359568E-08 12643316	  39     760.00     780.00  6.369300292523836E-06  2.285428466633513E-08 12643316	  39     760.00     780.00  1.180722302925374E-05  4.206193122432066E-08 12643316
  40     780.00     800.00  7.461853818467911E-06  2.805925060528766E-08 11952592	  40     780.00     800.00  5.555868886377830E-06  2.102190398526886E-08 11952592	  40     780.00     800.00  1.030339543997353E-05  3.847736006556692E-08 11952592
  41     800.00     820.00  6.443092809868770E-06  2.466295448719264E-08 11317365	  41     800.00     820.00  4.793449181672297E-06  1.843745075988355E-08 11317365	  41     800.00     820.00  8.904644764278231E-06  3.391434684005158E-08 11317365
