# title = Invariant Mass Positron--anti-Muon System
# xlabel = $M_{\text{e}^+\mu^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{e}^+\mu^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-07
# ymax=  1.000E-02
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 2.0000000000
# Renormalization scaled by: 2.0000000000
# Number of generated events: 901691205
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  77    3040.00    3080.00  1.174938964036315E-11  5.876277102798867E-12 71864
  78    3080.00    3120.00  2.955079839178361E-11  1.073389660642938E-11 67988
  79    3120.00    3160.00  2.039285512278078E-11  9.865240776611880E-12 63817
  80    3160.00    3200.00  1.347425853136984E-11  2.587853672627477E-11 60645
  81    3200.00    3240.00 -1.257172509585694E-12  1.551033532945017E-11 56994
  82    3240.00    3280.00  5.976545330869150E-12  3.836214723051691E-12 53734
  83    3280.00    3320.00  6.883754090590554E-12  5.067973048446169E-12 50431
  84    3320.00    3360.00 -2.423868048502673E-13  3.262084753514913E-12 47465
  85    3360.00    3400.00  2.255800655801550E-12  7.416298805974114E-12 44630
  86    3400.00    3440.00  4.963036248610364E-12  2.859906963172660E-12 42300
  87    3440.00    3480.00  4.007420232850565E-12  2.046008541946347E-12 39640
  88    3480.00    3520.00  3.270713513083441E-12  2.903605499177088E-12 37265
  89    3520.00    3560.00  2.870214942622665E-12  3.809428273939681E-12 35530
  90    3560.00    3600.00  5.059899044772519E-13  2.221270150522078E-12 33391
  91    3600.00    3640.00  8.655808764481519E-13  1.846146616203044E-12 31657
  92    3640.00    3680.00  6.673116657018519E-13  3.237950426197493E-12 29692
  93    3680.00    3720.00 -2.815867542376972E-12  1.590856154791517E-12 28475
  94    3720.00    3760.00  4.230916586007022E-13  1.816725772370504E-12 26578
  95    3760.00    3800.00 -1.655382667834499E-12  2.449075716163454E-12 24867
  96    3800.00    3840.00  4.916336514037067E-13  8.862628537556950E-13 23940
  97    3840.00    3880.00 -1.618530888712322E-12  1.552349809027032E-12 22393
  98    3880.00    3920.00  1.640709772599527E-12  1.357274650460240E-12 21180
  99    3920.00    3960.00  7.713988397810783E-13  7.909367719404024E-13 20028
 100    3960.00    4000.00 -6.157036420333359E-13  2.032233598004393E-12 18931
 101    4000.00    4040.00 -3.136268107159740E-14  5.498586966803369E-13 17751
 102    4040.00    4080.00  4.013099572998274E-12  3.556640667071969E-12 16695
 103    4080.00    4120.00 -3.471352709772744E-13  4.010217776188086E-13 16134
 104    4120.00    4160.00  1.273334410397004E-12  8.689870256189856E-13 15489
 105    4160.00    4200.00 -4.404881408157886E-13  2.024933347430946E-13 14459
 106    4200.00    4240.00  8.612794717680482E-13  5.658250447375747E-13 13478
 107    4240.00    4280.00  1.112091808046882E-12  1.226516585519556E-12 12821
 108    4280.00    4320.00 -9.743343059438664E-13  6.512254899672535E-13 12243
 109    4320.00    4360.00  2.927814839099849E-13  3.317156495884543E-13 11574
 110    4360.00    4400.00  6.532870826380119E-13  3.635659222043339E-13 10932
 111    4400.00    4440.00  5.163256342714336E-13  4.334887516883034E-13 10183
 112    4440.00    4480.00  4.164042564190682E-13  3.402340005371536E-13 9601
 113    4480.00    4520.00 -1.688215725689593E-13  3.421942353050786E-13 9168
 114    4520.00    4560.00 -1.933601670402448E-13  1.097458450857185E-13 8767
 115    4560.00    4600.00  1.676163863617244E-13  9.920070651493789E-14 8336
 116    4600.00    4640.00  7.725698037508837E-14  1.961033224518319E-13 7784
 117    4640.00    4680.00 -1.895426797162065E-13  3.846323620784005E-13 7383
 118    4680.00    4720.00 -4.485558419763685E-13  5.179668220981898E-13 6942
 119    4720.00    4760.00  5.145242908584498E-14  5.282715737005570E-14 6575
 120    4760.00    4800.00 -1.906887413815419E-13  1.181786379418027E-13 6353
 121    4800.00    4840.00 -1.405734023638731E-13  1.097354789318528E-13 5882
 122    4840.00    4880.00  1.807351819566315E-13  2.968166011878600E-13 5634
 123    4880.00    4920.00 -2.032863313054851E-14  8.300849963042146E-14 5320
 124    4920.00    4960.00  5.277234133514824E-14  1.146616253204586E-13 5124
 125    4960.00    5000.00  1.198178537351453E-13  9.281335359975130E-14 4761
 126    5000.00    5040.00  1.803067822987222E-14  1.137137476778004E-13 4518
 127    5040.00    5080.00 -4.317711398147788E-14  6.196200010790941E-14 4314
 128    5080.00    5120.00  5.276236018716001E-14  6.283570986057218E-14 4021
 129    5120.00    5160.00  2.144855040208936E-14  2.377663638514740E-14 3760
 130    5160.00    5200.00  1.978682194391795E-14  5.674636155479003E-14 3617
 131    5200.00    5240.00  4.558480730487929E-14  3.851784342892020E-14 3482
 132    5240.00    5280.00 -8.903125987371737E-15  5.719490921296002E-14 3250
 133    5280.00    5320.00 -4.563877635845999E-14  2.661515954435527E-14 3104
 134    5320.00    5360.00 -6.135281876017213E-15  7.426152886349408E-14 2969
 135    5360.00    5400.00  1.793239930692305E-14  1.660528168168975E-14 2788
 136    5400.00    5440.00 -2.532359748275572E-14  2.606023552573469E-14 2629
 137    5440.00    5480.00 -8.234651417642391E-14  8.139003696291037E-14 2553
 138    5480.00    5520.00 -3.052119907724103E-14  4.324861935831484E-14 2354
 139    5520.00    5560.00 -2.832097933610662E-14  6.989279501806464E-14 2210
 140    5560.00    5600.00  5.868593982393931E-15  7.637258333646447E-15 2074
 141    5600.00    5640.00  4.763230223690989E-15  5.963697386532649E-15 1866
 142    5640.00    5680.00 -1.561478353383570E-15  4.877541217628099E-15 1858
 143    5680.00    5720.00 -3.857820284212697E-15  5.909593900759440E-15 1840
 144    5720.00    5760.00 -1.900094474948683E-15  4.740774210498834E-15 1729
 145    5760.00    5800.00 -5.259928525706292E-15  3.823205501099136E-14 1697
 146    5800.00    5840.00 -1.428411276806733E-13  1.411418460169411E-13 1591
 147    5840.00    5880.00  4.644328358392997E-14  4.434124847968726E-14 1496
 148    5880.00    5920.00  1.949258525277842E-15  1.128523261249776E-14 1331
 149    5920.00    5960.00  3.376433079422215E-15  1.146005105919820E-14 1325
 150    5960.00    6000.00  1.054601492779994E-14  7.451642543675522E-15 1253
 151    6000.00    6040.00 -1.059838998851316E-14  7.512433566096814E-15 1156
 152    6040.00    6080.00  2.472394908780054E-15  2.947139926081896E-15 1137
 153    6080.00    6120.00 -1.008887229594541E-14  5.593926959190406E-15 1103
 154    6120.00    6160.00 -3.946446780223777E-16  3.763683156704685E-15 997
 155    6160.00    6200.00 -2.836498713932429E-14  2.868722741559089E-14 961
 156    6200.00    6240.00  6.011834789882588E-16  4.635843079732245E-15 920
 157    6240.00    6280.00 -8.020945848021786E-16  1.105879701028409E-15 874
 158    6280.00    6320.00 -5.523657968374195E-15  3.573705658663599E-15 808
 159    6320.00    6360.00 -2.247187626595628E-15  1.961021800558600E-15 755
 160    6360.00    6400.00  4.538595541899300E-16  1.140227822847177E-15 688
 161    6400.00    6440.00 -1.264016567515156E-14  1.376388795795455E-14 678
 162    6440.00    6480.00 -2.300236635274874E-15  1.547785062935523E-15 654
 163    6480.00    6520.00 -4.253117100571905E-15  5.002232497032201E-15 584
 164    6520.00    6560.00  9.222950712951324E-16  1.220465738647165E-15 558
 165    6560.00    6600.00 -3.365843129904626E-16  4.331344974578489E-16 526
 166    6600.00    6640.00 -6.657121088731533E-16  8.160948265640412E-16 515
 167    6640.00    6680.00  2.179139656851385E-15  1.714589702289360E-15 493
 168    6680.00    6720.00  2.893134113362476E-16  3.792942099804595E-16 444
 169    6720.00    6760.00 -5.286874347533561E-16  1.181613289376035E-15 414
 170    6760.00    6800.00 -4.104677972675021E-14  4.089965196652398E-14 415
 171    6800.00    6840.00 -1.045635175106729E-16  2.004985787839511E-16 400
 172    6840.00    6880.00 -1.214195137065910E-14  1.233930631596869E-14 365
 173    6880.00    6920.00  1.138351995094077E-15  8.643812728058409E-16 364
 174    6920.00    6960.00  7.737884470864164E-17  1.630771370512153E-16 338
 175    6960.00    7000.00 -1.507231843724885E-16  3.021210918836900E-16 324
 176    7000.00    7040.00  1.619656869402001E-16  8.186948814369735E-16 302
 177    7040.00    7080.00 -7.061856259372413E-17  8.162956902058053E-17 269
 178    7080.00    7120.00 -3.329864072852656E-16  3.524688270975053E-16 266
 179    7120.00    7160.00  2.981046328358499E-16  3.676581171519525E-16 233
 180    7160.00    7200.00 -1.165167434087518E-16  2.618217965765677E-16 222
 181    7200.00    7240.00  4.713640659115030E-16  2.930722670688115E-16 221
 182    7240.00    7280.00  5.813597055406699E-16  5.044921197664706E-16 215
 183    7280.00    7320.00  2.756070823969750E-16  1.451987250086867E-16 192
 184    7320.00    7360.00  1.376698786687559E-16  1.295663001681764E-16 208
 185    7360.00    7400.00 -1.877723564173895E-16  1.029612545657981E-16 174
 186    7400.00    7440.00 -1.662787614079439E-16  1.739121956359084E-16 149
 187    7440.00    7480.00 -7.507978658278751E-16  8.061574238695408E-16 157
