# title = W boson Transverse Momentum
# xlabel = $p_{\text{T},\text{W}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{W}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1524004120
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  1.159724034235721E-06  3.493353917397958E-09 1359009
   2      20.00      40.00  2.939952198901321E-06  5.636493002188394E-09 2708133
   3      40.00      60.00  3.662249049875543E-06  6.386133478571804E-09 3198979
   4      60.00      80.00  3.525423435652466E-06  6.177111836203427E-09 3205745
   5      80.00     100.00  3.098458876713793E-06  5.653392534767019E-09 3076765
   6     100.00     120.00  2.572953225509134E-06  4.962788977445202E-09 2886849
   7     120.00     140.00  2.054278110489689E-06  4.236006902129209E-09 2659441
   8     140.00     160.00  1.612534885233698E-06  3.607450379112578E-09 2426807
   9     160.00     180.00  1.253733795236699E-06  3.018869183548171E-09 2206281
  10     180.00     200.00  9.632407755017744E-07  2.500764433857398E-09 1998754
  11     200.00     220.00  7.406821144867285E-07  2.059980389611020E-09 1812443
  12     220.00     240.00  5.698008292862510E-07  1.711262719521858E-09 1642980
  13     240.00     260.00  4.421905773009421E-07  1.422034092357208E-09 1491718
  14     260.00     280.00  3.378409273223195E-07  1.155944186781502E-09 1358183
  15     280.00     300.00  2.622640328503452E-07  9.696617870663525E-10 1238129
  16     300.00     320.00  2.042733097628792E-07  8.021706939878962E-10 1132127
  17     320.00     340.00  1.560023563976122E-07  6.437498679243989E-10 1037153
  18     340.00     360.00  1.227194317772262E-07  5.384182451141788E-10 950140
  19     360.00     380.00  9.645437184809476E-08  4.521546000910770E-10 875000
  20     380.00     400.00  7.534488498272023E-08  3.716276818846836E-10 805808
  21     400.00     420.00  5.862806393414639E-08  3.066474456133736E-10 742132
  22     420.00     440.00  4.655358844369330E-08  2.598104249891043E-10 685042
  23     440.00     460.00  3.693429429435483E-08  2.120689517951343E-10 635376
  24     460.00     480.00  2.952489943374996E-08  1.757126813752071E-10 589035
  25     480.00     500.00  2.357542931240207E-08  1.478172512651086E-10 547236
  26     500.00     520.00  1.885999721827956E-08  1.239522943188390E-10 508599
  27     520.00     540.00  1.514663062984993E-08  1.029251655200635E-10 474482
  28     540.00     560.00  1.219433261587915E-08  8.486893731154251E-11 441927
  29     560.00     580.00  9.983808216201133E-09  7.436010356084624E-11 412339
  30     580.00     600.00  8.074975058853091E-09  6.195487937273941E-11 385839
  31     600.00     620.00  6.723366706671205E-09  5.346891314504305E-11 360639
  32     620.00     640.00  5.412704979001361E-09  4.493663614937472E-11 337243
  33     640.00     660.00  4.408346156166305E-09  3.731089170358898E-11 316378
  34     660.00     680.00  3.680558563051274E-09  3.326571163540854E-11 297179
  35     680.00     700.00  3.057530641165585E-09  2.764826485479933E-11 278814
  36     700.00     720.00  2.458242845033106E-09  2.247635776889440E-11 262091
  37     720.00     740.00  2.064224155307799E-09  1.966769023369881E-11 247509
  38     740.00     760.00  1.740386231139432E-09  1.712298886795489E-11 232919
  39     760.00     780.00  1.449684095916993E-09  1.431045748655277E-11 219938
  40     780.00     800.00  1.208159887958240E-09  1.247466162963625E-11 207788
  41     800.00     820.00  1.015760505066451E-09  1.076167368777652E-11 196444
  42     820.00     840.00  8.708156259343753E-10  9.106051824740413E-12 185766
  43     840.00     860.00  7.238766065349234E-10  8.225680288368079E-12 175199
  44     860.00     880.00  6.097131695309519E-10  6.794748296360052E-12 165544
  45     880.00     900.00  5.221560765917864E-10  5.912255654526666E-12 156822
  46     900.00     920.00  4.397327018572253E-10  5.165448409710274E-12 148147
  47     920.00     940.00  3.740320261064514E-10  4.413873522649686E-12 140971
  48     940.00     960.00  3.197362501379981E-10  3.962467399471657E-12 133721
  49     960.00     980.00  2.771033097138253E-10  3.378869385478829E-12 126809
  50     980.00    1000.00  2.363953864557187E-10  2.833058813256723E-12 120365
  51    1000.00    1020.00  2.021158052523125E-10  2.704261380936013E-12 114352
  52    1020.00    1040.00  1.755583759932995E-10  2.187954700329399E-12 108600
  53    1040.00    1060.00  1.555035889485567E-10  2.093615149391529E-12 103392
  54    1060.00    1080.00  1.317916894119701E-10  1.775359128707097E-12 97973
  55    1080.00    1100.00  1.131289075500671E-10  1.537537642941109E-12 93732
  56    1100.00    1120.00  9.829517399965227E-11  1.300135512965529E-12 89038
  57    1120.00    1140.00  8.692016486831350E-11  1.215232426770632E-12 85361
  58    1140.00    1160.00  7.757088709823939E-11  1.047969426864384E-12 80988
  59    1160.00    1180.00  6.776242338035826E-11  1.057552824969557E-12 77321
  60    1180.00    1200.00  5.726512633603488E-11  8.296979565163492E-13 73644
  61    1200.00    1220.00  4.996486318904832E-11  7.344641836938181E-13 69637
  62    1220.00    1240.00  4.535830754509522E-11  9.021576345041946E-13 67246
  63    1240.00    1260.00  3.983584090426124E-11  6.108910592350952E-13 64481
  64    1260.00    1280.00  3.404894528559388E-11  5.302473027726081E-13 60931
  65    1280.00    1300.00  3.105277193765427E-11  4.687921822616129E-13 58707
  66    1300.00    1320.00  2.702964114737489E-11  4.334222805251761E-13 56096
  67    1320.00    1340.00  2.479782511516754E-11  4.450616930184832E-13 53533
  68    1340.00    1360.00  2.180721275856787E-11  3.739703643712842E-13 51188
  69    1360.00    1380.00  1.928453441894511E-11  3.561958187923456E-13 49338
  70    1380.00    1400.00  1.705249648543078E-11  2.924333285778330E-13 46996
  71    1400.00    1420.00  1.531887037606558E-11  2.694418399176834E-13 44943
  72    1420.00    1440.00  1.363868021705489E-11  2.492283179795085E-13 42967
  73    1440.00    1460.00  1.170132788729510E-11  2.159962184779165E-13 41050
  74    1460.00    1480.00  1.058693070667648E-11  2.087567774332948E-13 39522
  75    1480.00    1500.00  9.728466286694047E-12  1.883074245095335E-13 38159
  76    1500.00    1520.00  8.609243519372713E-12  1.762937208523975E-13 36497
  77    1520.00    1540.00  7.587589237495099E-12  1.568371663285121E-13 34664
  78    1540.00    1560.00  6.843924802973325E-12  1.567088686426306E-13 33225
  79    1560.00    1580.00  6.420522649348662E-12  1.627755762521556E-13 32322
  80    1580.00    1600.00  5.487870053631903E-12  1.286786128254890E-13 30552
  81    1600.00    1620.00  5.041800652847806E-12  1.152442707456934E-13 29608
  82    1620.00    1640.00  4.416158622333528E-12  1.107530355929895E-13 28325
  83    1640.00    1660.00  4.259153657723541E-12  1.105697249029081E-13 27110
  84    1660.00    1680.00  3.651368600018997E-12  9.215989759746001E-14 26051
  85    1680.00    1700.00  3.307891288141630E-12  8.665184409010774E-14 25460
  86    1700.00    1720.00  2.996685794973797E-12  7.748853667549992E-14 24422
  87    1720.00    1740.00  2.627165971561903E-12  6.972742970669669E-14 23065
  88    1740.00    1760.00  2.458273006631990E-12  7.620321808296894E-14 22288
  89    1760.00    1780.00  2.128271832950612E-12  5.506768031885704E-14 21545
  90    1780.00    1800.00  1.951901717245705E-12  6.437584205075112E-14 20663
  91    1800.00    1820.00  1.805507599634995E-12  4.997174456341636E-14 19989
  92    1820.00    1840.00  1.577839042289487E-12  4.723984601761090E-14 19040
  93    1840.00    1860.00  1.452965678962576E-12  5.144141131990260E-14 18366
