# title = Transverse Momentum Electron
# xlabel = $p_{\text{T},\text{e}^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{e}^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 80542
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  4.279943165888021E-05  6.513725932724608E-08 203072722
   3      40.00      60.00  4.452014203654062E-05  6.679438900935491E-08 160341186
   4      60.00      80.00  3.578856155372451E-05  6.141475697181818E-08 106026690
   5      80.00     100.00  2.663233969683530E-05  5.528150807496304E-08 75425887
   6     100.00     120.00  1.924796653276797E-05  4.725275538564076E-08 56216196
   7     120.00     140.00  1.381022490395008E-05  4.035623046079834E-08 43335338
   8     140.00     160.00  9.999394779597542E-06  3.638964025061071E-08 34308482
   9     160.00     180.00  7.163212556968434E-06  3.026582507860538E-08 27721850
  10     180.00     200.00  5.119598946050679E-06  2.628450315845305E-08 22789289
  11     200.00     220.00  3.673688758297005E-06  2.268698239854247E-08 19015715
  12     220.00     240.00  2.676469997615186E-06  2.055701805253533E-08 16052653
  13     240.00     260.00  1.925207547904215E-06  1.753282543145914E-08 13697565
  14     260.00     280.00  1.385978704218040E-06  1.555719775515003E-08 11780697
  15     280.00     300.00  1.009632126856310E-06  1.367725576981339E-08 10228535
  16     300.00     320.00  7.269658363723533E-07  1.196617033744104E-08 8929329
  17     320.00     340.00  5.244955693011421E-07  1.058400676381866E-08 7856168
  18     340.00     360.00  3.986496514556096E-07  9.481760259615777E-09 6937322
  19     360.00     380.00  2.976439963314420E-07  8.382711534443182E-09 6161018
  20     380.00     400.00  2.066152344103393E-07  7.388795387962662E-09 5497958
  21     400.00     420.00  1.541178136644945E-07  6.987021295752670E-09 4924346
  22     420.00     440.00  1.179599070883082E-07  5.841311916430395E-09 4429183
  23     440.00     460.00  7.965310970273190E-08  5.277922021547135E-09 3993293
  24     460.00     480.00  5.868947329829728E-08  4.573299934895244E-09 3617001
  25     480.00     500.00  4.614191611027952E-08  4.388920007923440E-09 3278982
  26     500.00     520.00  3.146627741099179E-08  3.640029931551219E-09 2987797
  27     520.00     540.00  1.870020602003265E-08  3.477430680057952E-09 2720206
  28     540.00     560.00  1.349592708972950E-08  3.088317816982429E-09 2489664
  29     560.00     580.00  1.150014559028533E-08  2.748480711585122E-09 2280407
  30     580.00     600.00  8.930488056297411E-09  2.460665714220912E-09 2094274
  31     600.00     620.00  2.916774963502967E-09  2.194793056953720E-09 1925802
  32     620.00     640.00 -1.279264487859765E-10  1.844285992391702E-09 1774542
  33     640.00     660.00 -3.184928053586290E-09  1.784876905215098E-09 1637645
  34     660.00     680.00 -2.701849571468857E-09  1.629406859467446E-09 1513489
  35     680.00     700.00 -7.489079780442236E-10  1.333053501520433E-09 1400598
  36     700.00     720.00 -4.946329406870226E-10  1.287025329756380E-09 1300110
  37     720.00     740.00 -2.840580291119855E-09  1.115274508424582E-09 1205628
  38     740.00     760.00 -2.964050283753314E-09  1.117647450273225E-09 1119891
  39     760.00     780.00 -3.986202669319113E-09  9.472466033607622E-10 1042941
  40     780.00     800.00 -2.360163704115443E-09  8.712196123640888E-10 970590
  41     800.00     820.00  1.392826393545115E-10  8.822483470406209E-10 906746
  42     820.00     840.00 -2.529879524268802E-09  6.399200183080958E-10 846224
  43     840.00     860.00 -1.411731954975794E-09  6.308619783491356E-10 791189
  44     860.00     880.00 -2.834073561681310E-09  5.557134941559834E-10 740182
  45     880.00     900.00 -1.413207012036422E-09  5.390510432570123E-10 693885
  46     900.00     920.00 -1.022089120291698E-09  4.673803927092585E-10 649008
  47     920.00     940.00 -1.317169223344470E-09  4.200973541798931E-10 608365
  48     940.00     960.00 -2.218992053454582E-09  3.695625478732291E-10 571750
  49     960.00     980.00 -1.669412141482139E-09  4.053279911123236E-10 538200
  50     980.00    1000.00 -1.007446564822478E-09  3.533793929086553E-10 504478
  51    1000.00    1020.00 -8.802729136413912E-10  2.988773630993349E-10 474018
  52    1020.00    1040.00 -4.740555589231697E-10  2.605268808919159E-10 447984
  53    1040.00    1060.00 -6.221539401798624E-10  2.533182222323028E-10 421788
  54    1060.00    1080.00 -7.461618835933322E-10  1.956167447948945E-10 396489
  55    1080.00    1100.00 -4.289647204037849E-10  2.120286780195508E-10 375246
  56    1100.00    1120.00 -2.700398395086675E-10  2.232850503238370E-10 353458
  57    1120.00    1140.00 -3.140247641788795E-10  1.739189532024718E-10 333607
  58    1140.00    1160.00 -4.315714688883924E-10  1.653150385348484E-10 315625
  59    1160.00    1180.00 -5.559341281781761E-10  1.481355670183641E-10 299197
  60    1180.00    1200.00 -4.083832098345510E-10  1.359238261867908E-10 282080
  61    1200.00    1220.00 -3.024889770046511E-10  1.294732329692782E-10 267543
  62    1220.00    1240.00 -3.042442324243799E-10  1.118513472962468E-10 253459
  63    1240.00    1260.00 -4.154327732269587E-10  1.035935459454219E-10 239717
  64    1260.00    1280.00 -2.387723644349090E-10  1.040268743542078E-10 226945
  65    1280.00    1300.00 -2.112904632593467E-10  7.800891182157469E-11 214926
  66    1300.00    1320.00 -1.068321686136009E-10  8.842104116004066E-11 204305
  67    1320.00    1340.00 -1.819912573485109E-10  6.271477104609373E-11 193649
  68    1340.00    1360.00 -2.337246577119400E-10  6.221509987359659E-11 184694
  69    1360.00    1380.00 -2.256838313342907E-10  5.021387366030198E-11 174608
  70    1380.00    1400.00 -1.703309118881727E-10  5.855790045058357E-11 166041
  71    1400.00    1420.00 -8.553094658877309E-11  4.663528790122369E-11 157972
  72    1420.00    1440.00 -8.607695219500845E-11  3.787651254800635E-11 150848
  73    1440.00    1460.00 -5.030290728069638E-11  4.122114421039598E-11 142189
  74    1460.00    1480.00 -6.427666951775086E-11  4.225106861913854E-11 135744
  75    1480.00    1500.00 -8.984079648914991E-11  3.169645133046552E-11 129318
  76    1500.00    1520.00 -5.449061858984773E-11  3.133794723118859E-11 123195
  77    1520.00    1540.00 -8.286338813732973E-11  3.331109563024155E-11 117112
  78    1540.00    1560.00 -4.338599026177366E-11  2.107588470618626E-11 112124
  79    1560.00    1580.00 -5.271098976970220E-11  2.620928449142989E-11 105897
  80    1580.00    1600.00 -6.055282109098960E-11  2.006517189811109E-11 101156
  81    1600.00    1620.00 -4.297891483884283E-11  2.094779376560277E-11 96438
  82    1620.00    1640.00 -1.889190223003183E-11  2.043797968100172E-11 92344
  83    1640.00    1660.00 -1.849970771971781E-11  2.210474166900525E-11 88660
  84    1660.00    1680.00 -2.947317199828770E-11  1.323244661684826E-11 83949
  85    1680.00    1700.00 -8.035768250702828E-12  2.658291363870246E-11 80108
  86    1700.00    1720.00  1.778870598717652E-11  1.316486132227880E-11 76740
  87    1720.00    1740.00 -5.557268518096807E-12  1.106125693169849E-11 72661
  88    1740.00    1760.00 -2.280884595754061E-11  1.012960325388186E-11 70142
  89    1760.00    1780.00 -2.023689181102369E-11  9.845878342230057E-12 67000
  90    1780.00    1800.00 -7.290350427975769E-12  7.327692074005910E-12 63452
  91    1800.00    1820.00 -1.403447688969864E-11  7.408469865582400E-12 60772
