# title = Transverse Momentum Harder Jet
# xlabel = $p_{\text{T},\text{j}_1}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{j}_1}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-05
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 81115
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      10.00      30.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      30.00      50.00 -1.570847893502244E-23  1.683956849168264E-23 16
   3      50.00      70.00 -1.486194443405326E-24  4.822532152660469E-23 30
   4      70.00      90.00  3.355860919618322E-25  9.336713088051970E-24 35
   5      90.00     110.00  7.406662095646274E-23  9.853472924411352E-23 50
   6     110.00     130.00 -1.564949146591702E-23  7.056353772813109E-23 48
   7     130.00     150.00  1.324512780892465E-22  8.300733043069363E-23 47
   8     150.00     170.00 -4.655591191558305E-23  5.959500434027325E-23 57
   9     170.00     190.00 -1.206866360988954E-23  2.511839172755538E-23 38
  10     190.00     210.00  8.516409077058386E-24  4.624615173898887E-24 27
  11     210.00     230.00 -2.405148308234749E-23  3.244721978485109E-23 47
  12     230.00     250.00 -5.223150665040230E-23  3.064100074944392E-23 31
  13     250.00     270.00 -3.473097001151288E-24  6.033580476212512E-24 26
  14     270.00     290.00  3.362461635443466E-23  2.626217906693172E-23 29
  15     290.00     310.00 -2.496565591257454E-23  2.450180128629329E-23 22
  16     310.00     330.00  4.300351291354792E-23  3.958762534758980E-23 24
  17     330.00     350.00 -1.178363324766858E-23  1.002389603314475E-23 19
  18     350.00     370.00 -4.181361289865448E-23  3.036105523232662E-23 22
  19     370.00     390.00  2.349707835221338E-23  7.088378420699627E-23 24
  20     390.00     410.00 -6.866592525988649E-24  4.014036924278097E-24 19
  21     410.00     430.00 -3.928794628346400E-23  3.331422944323324E-23 19
  22     430.00     450.00  4.053893104504276E-25  3.102912692735600E-25 14
  23     450.00     470.00  3.343579940492281E-23  3.225535027319564E-23 20
  24     470.00     490.00 -2.632524770580253E-24  2.411994183867567E-24 8
  25     490.00     510.00 -9.353708074859712E-25  1.402451253769052E-24 13
  26     510.00     530.00  4.355224626827375E-24  4.607906150492397E-24 10
  27     530.00     550.00 -1.565744423316675E-26  3.246070931810442E-25 12
  28     550.00     570.00 -1.769940002823972E-25  1.323590134116226E-25 14
  29     570.00     590.00 -1.531419821855559E-25  1.282660633932812E-25 8
  30     590.00     610.00 -4.043753471708929E-25  3.288443785040275E-25 4
  31     610.00     630.00  9.413695398240785E-25  1.199087262209197E-24 17
  32     630.00     650.00 -2.476559184398799E-24  1.854706711415425E-24 9
  33     650.00     670.00 -5.839766103087102E-25  5.762573647418372E-25 4
  34     670.00     690.00 -6.609441706777767E-24  6.754025338432653E-24 8
  35     690.00     710.00 -1.395099015452409E-23  1.136189920590508E-23 7
  36     710.00     730.00  1.170107520361408E-25  1.215142664840914E-25 5
  37     730.00     750.00  3.218252936194292E-26  2.542788420336609E-26 8
  38     750.00     770.00 -1.975750688808882E-24  1.975274907327233E-24 3
  39     770.00     790.00 -1.873249555821573E-24  1.393791569258683E-24 3
  40     790.00     810.00  4.274561555560771E-25  9.715447491436585E-25 5
  41     810.00     830.00 -5.440228215306935E-26  4.324949621584836E-26 10
  42     830.00     850.00  6.331140438532081E-26  4.734771219142251E-26 7
  43     850.00     870.00  6.340449400756907E-27  4.575420909889928E-27 3
  44     870.00     890.00 -3.289085210734985E-25  3.598534248568489E-25 7
  45     890.00     910.00 -1.631139769683038E-25  1.687738358858086E-25 5
  46     910.00     930.00 -5.682365815480425E-25  4.225768195716365E-25 6
  47     930.00     950.00  6.093210558638803E-26  1.036488227442374E-25 5
  48     950.00     970.00 -1.594931211410300E-25  1.386364230618492E-25 4
  49     970.00     990.00 -1.042260131749994E-25  8.702943478558184E-26 7
  50     990.00    1010.00 -4.679995502464108E-27  2.945644516048161E-27 8
  51    1010.00    1030.00 -3.408747830899280E-31  3.408726819012843E-31 2
  52    1030.00    1050.00 -7.156591355289342E-27  4.535301818359959E-27 8
  53    1050.00    1070.00 -7.109919952016763E-28  7.109863432725014E-28 2
  54    1070.00    1090.00 -4.556628421071639E-27  2.931387073108350E-26 5
  55    1090.00    1110.00  2.239620796846167E-26  1.485353048313404E-26 6
  56    1110.00    1130.00 -4.883034683348937E-27  6.063408509254069E-27 4
