# title = Transverse Momentum Muon
# xlabel = $p_{\text{T},\mu^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 80542
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  5.660305758509422E-05  7.678616299854815E-08 183471369
   3      40.00      60.00  5.306069347767102E-05  7.473403375000597E-08 171801587
   4      60.00      80.00  3.834703111861633E-05  6.494644683583089E-08 111016969
   5      80.00     100.00  2.497960190404379E-05  5.370219529279806E-08 76497092
   6     100.00     120.00  1.535330608911623E-05  4.204602124065139E-08 54658171
   7     120.00     140.00  9.738364532809251E-06  3.411988234260758E-08 41525114
   8     140.00     160.00  6.505667207145215E-06  2.816850248126353E-08 33024426
   9     160.00     180.00  4.428435396680950E-06  2.380162844797079E-08 26947302
  10     180.00     200.00  3.035277461574614E-06  2.039319530769177E-08 22389078
  11     200.00     220.00  2.085692352863279E-06  1.774426702758086E-08 18870738
  12     220.00     240.00  1.430666821433787E-06  1.522596637783504E-08 16088869
  13     240.00     260.00  1.020540091541913E-06  1.362141416220102E-08 13853702
  14     260.00     280.00  6.984853984734071E-07  1.199356572895123E-08 12014248
  15     280.00     300.00  4.782499589716209E-07  1.048480067867029E-08 10501817
  16     300.00     320.00  3.311074492888771E-07  9.224911660657650E-09 9239768
  17     320.00     340.00  2.246123403555519E-07  8.162242358349271E-09 8167752
  18     340.00     360.00  1.353951366701374E-07  7.226421323920869E-09 7260631
  19     360.00     380.00  9.205831856396984E-08  6.527938259534977E-09 6485739
  20     380.00     400.00  5.978433389054775E-08  5.736774308545349E-09 5807956
  21     400.00     420.00  2.817934944167836E-08  5.117569918061454E-09 5224942
  22     420.00     440.00  1.432504959880943E-08  4.579324884792050E-09 4714002
  23     440.00     460.00 -5.359205549450665E-09  4.095301023112098E-09 4273093
  24     460.00     480.00  1.318636181681066E-09  3.727622814241133E-09 3874564
  25     480.00     500.00 -7.649782044268090E-09  3.285972947875508E-09 3528720
  26     500.00     520.00 -8.988484616935942E-09  2.990307027051458E-09 3221649
  27     520.00     540.00 -1.422255557767281E-08  2.614662989610618E-09 2946131
  28     540.00     560.00 -1.894526331681004E-08  2.365124444256601E-09 2699917
  29     560.00     580.00 -1.859784256183865E-08  2.133462894238579E-09 2479766
  30     580.00     600.00 -1.410079310015743E-08  1.922261681570782E-09 2279368
  31     600.00     620.00 -1.642083784807925E-08  1.796939694320494E-09 2101903
  32     620.00     640.00 -1.281775157342781E-08  1.642960291341487E-09 1941267
  33     640.00     660.00 -1.164932037462473E-08  1.339096120896188E-09 1795492
  34     660.00     680.00 -1.064454274330216E-08  1.340340945752618E-09 1662724
  35     680.00     700.00 -1.117159650326213E-08  1.123761392388869E-09 1542220
  36     700.00     720.00 -9.424507948662799E-09  1.042300793113161E-09 1432113
  37     720.00     740.00 -9.001787297905547E-09  9.012747506682233E-10 1330834
  38     740.00     760.00 -7.450281604363444E-09  8.769864114440957E-10 1239989
  39     760.00     780.00 -5.631436455563304E-09  7.754805971275705E-10 1152549
  40     780.00     800.00 -6.670841780057981E-09  7.243838007880588E-10 1073628
  41     800.00     820.00 -5.396846425266274E-09  5.950035699703082E-10 1005059
  42     820.00     840.00 -5.175637218799723E-09  6.113842623095145E-10 938317
  43     840.00     860.00 -4.752967446621846E-09  5.547474227711308E-10 876937
  44     860.00     880.00 -4.834433380336975E-09  4.591288370206872E-10 823164
  45     880.00     900.00 -3.891019034580140E-09  4.731355759827459E-10 772004
  46     900.00     920.00 -2.733054870174595E-09  4.587979454778996E-10 724345
  47     920.00     940.00 -3.528432458670632E-09  3.932887829180856E-10 678554
  48     940.00     960.00 -2.919784979628005E-09  3.682163281952404E-10 637142
  49     960.00     980.00 -2.236764305582174E-09  3.042847087163696E-10 599625
  50     980.00    1000.00 -2.312249396071653E-09  2.463821206586898E-10 563205
  51    1000.00    1020.00 -1.667722476211460E-09  2.382161365053984E-10 531504
  52    1020.00    1040.00 -2.182397839798564E-09  2.599605252213531E-10 501218
  53    1040.00    1060.00 -2.195070160781694E-09  2.366693597240479E-10 471605
  54    1060.00    1080.00 -1.545781122985303E-09  2.148183512407296E-10 445147
  55    1080.00    1100.00 -1.582521995714510E-09  1.933195416931556E-10 420370
  56    1100.00    1120.00 -1.168090083926811E-09  1.845141106283966E-10 397306
  57    1120.00    1140.00 -8.405968446587975E-10  1.639336967836839E-10 375184
  58    1140.00    1160.00 -9.548984160752349E-10  1.871920670151855E-10 354602
  59    1160.00    1180.00 -6.830260749415861E-10  1.142604275987143E-10 335675
  60    1180.00    1200.00 -5.961907479103686E-10  1.134915357498241E-10 318144
  61    1200.00    1220.00 -4.955775335210574E-10  8.265926779780785E-11 300714
  62    1220.00    1240.00 -4.118867522795481E-10  9.320264286324262E-11 284599
  63    1240.00    1260.00 -4.374254140561742E-10  8.736068915675840E-11 270627
  64    1260.00    1280.00 -3.874213983504175E-10  8.303159612586764E-11 256422
  65    1280.00    1300.00 -3.516493514599513E-10  5.868657492146307E-11 242854
  66    1300.00    1320.00 -2.776113562609703E-10  6.190789150720806E-11 230331
  67    1320.00    1340.00 -3.440434512474956E-10  6.114228375811801E-11 218670
  68    1340.00    1360.00 -2.686653982916495E-10  4.918368469744617E-11 207539
  69    1360.00    1380.00 -1.965673187446799E-10  4.151680011239806E-11 197455
  70    1380.00    1400.00 -1.700465141224076E-10  3.993070524477804E-11 188445
  71    1400.00    1420.00 -2.573856476869704E-10  5.329530798588956E-11 179380
  72    1420.00    1440.00 -1.474596832150391E-10  4.069551967330618E-11 170292
  73    1440.00    1460.00 -1.664308733733593E-10  3.946006374356310E-11 161839
  74    1460.00    1480.00 -1.129575876635890E-10  5.269379227603046E-11 153668
  75    1480.00    1500.00 -1.164453248003589E-10  3.378378951616169E-11 147097
  76    1500.00    1520.00 -1.398008768264254E-10  2.547146163409414E-11 139366
  77    1520.00    1540.00 -1.361389102061973E-10  2.605082569920351E-11 132563
  78    1540.00    1560.00 -7.112093696090735E-11  1.860485929689364E-11 126439
  79    1560.00    1580.00 -5.530021003902295E-11  1.925652513314212E-11 120718
  80    1580.00    1600.00 -9.326896948368767E-11  2.315166063113621E-11 114655
  81    1600.00    1620.00 -8.683622724390485E-11  1.716876225290983E-11 109745
  82    1620.00    1640.00 -4.581183661382477E-11  1.814412250956421E-11 104679
  83    1640.00    1660.00 -5.095722096345898E-11  1.372333424389979E-11 99878
  84    1660.00    1680.00 -5.182206972128500E-11  1.379981771349912E-11 95323
  85    1680.00    1700.00 -3.924106581496497E-11  8.569582887049459E-12 90728
  86    1700.00    1720.00 -4.169103021324689E-11  9.974467710693440E-12 86531
  87    1720.00    1740.00 -2.910764266296639E-11  8.845283348024912E-12 82690
  88    1740.00    1760.00 -3.152570536323179E-11  1.030846053812777E-11 79018
  89    1760.00    1780.00 -1.178672011965209E-11  9.175846206710539E-12 75461
  90    1780.00    1800.00 -1.934741602603240E-11  9.359576337978232E-12 71894
  91    1800.00    1820.00 -2.671911252804905E-11  6.702144013394590E-12 68761
  92    1820.00    1840.00 -1.774209330906553E-11  5.605063381725532E-12 66182
  93    1840.00    1860.00 -1.482144432194677E-11  4.891586397846208E-12 63094
  94    1860.00    1880.00 -1.133662574518787E-11  3.645254166865753E-12 60213
  95    1880.00    1900.00 -1.686224782301410E-11  4.784710098188466E-12 57493
  96    1900.00    1920.00 -1.111639248736003E-11  4.850537403030405E-12 55387
  97    1920.00    1940.00 -1.175912827775321E-11  6.904044586742643E-12 53083
  98    1940.00    1960.00 -7.802826848932391E-12  3.096019885606883E-12 50611
  99    1960.00    1980.00 -1.050119953590982E-11  4.219368419230270E-12 48197
 100    1980.00    2000.00 -9.734637561594482E-12  4.196775061826627E-12 45850
