# title = Transverse Mass of W-Z
# xlabel = $M_{\text{T},\text{W}\text{Z}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{T},\text{W}\text{Z}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 80542
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00 -4.620934664240128E-10  2.696428850407335E-10 98809
   2      20.00      40.00 -1.482518032893935E-09  9.133997094156400E-10 689734
   3      40.00      60.00  7.139813455974443E-09  1.723243657714703E-09 1951220
   4      60.00      80.00  5.084325740621898E-08  2.883176748793417E-09 4314895
   5      80.00     100.00  2.985264160640757E-07  5.196479073915431E-09 9527810
   6     100.00     120.00  1.495646582739896E-06  1.011271205256490E-08 22804826
   7     120.00     140.00  6.014807598603537E-06  2.013128517326689E-08 49185471
   8     140.00     160.00  1.864729429220750E-05  3.803618686655954E-08 85872576
   9     160.00     180.00  3.963230580219566E-05  6.386807356181774E-08 113993658
  10     180.00     200.00  3.527907394896505E-05  6.430905969115815E-08 83433899
  11     200.00     220.00  2.562964916531988E-05  5.438904052754387E-08 61914158
  12     220.00     240.00  1.888336401903872E-05  4.756477119657970E-08 49301100
  13     240.00     260.00  1.413089281445406E-05  4.156026888014987E-08 40643455
  14     260.00     280.00  1.091659788027466E-05  3.721726282766363E-08 34247486
  15     280.00     300.00  8.399303375451312E-06  3.260274777973384E-08 29312234
  16     300.00     320.00  6.675119646805151E-06  3.078063364418099E-08 25414735
  17     320.00     340.00  5.336907837324035E-06  2.647506611645050E-08 22251782
  18     340.00     360.00  4.261589731503378E-06  2.395608111293800E-08 19645181
  19     360.00     380.00  3.486736101242003E-06  2.136859178815533E-08 17467493
  20     380.00     400.00  2.886820003218928E-06  1.966936221369530E-08 15619054
  21     400.00     420.00  2.389060257383905E-06  1.735059847741141E-08 14038541
  22     420.00     440.00  1.972838331142402E-06  1.592365635939620E-08 12688181
  23     440.00     460.00  1.667217008553979E-06  1.473455405776170E-08 11508095
  24     460.00     480.00  1.394763896586804E-06  1.340183881922754E-08 10481450
  25     480.00     500.00  1.187011833352669E-06  1.232055808068210E-08 9581246
  26     500.00     520.00  9.957864939088830E-07  1.112220748643013E-08 8780403
  27     520.00     540.00  8.739886773523531E-07  1.075841945793290E-08 8068758
  28     540.00     560.00  7.504680774681102E-07  9.670550575601517E-09 7446628
  29     560.00     580.00  6.413239785877886E-07  9.008158498412723E-09 6875914
  30     580.00     600.00  5.559887538566992E-07  8.347232291957753E-09 6368185
  31     600.00     620.00  4.769108784303523E-07  7.706349685231023E-09 5912222
  32     620.00     640.00  4.071367563127208E-07  7.033610848366184E-09 5495446
  33     640.00     660.00  3.646212274237938E-07  6.591628859205348E-09 5118954
  34     660.00     680.00  3.165447775188962E-07  6.065438249185005E-09 4776285
  35     680.00     700.00  2.719013460764297E-07  5.672419393812437E-09 4468056
  36     700.00     720.00  2.257294272058571E-07  4.993541612674213E-09 4177637
  37     720.00     740.00  2.085094533172171E-07  4.926548267217993E-09 3917728
  38     740.00     760.00  1.747523536532493E-07  4.686855987216361E-09 3678232
  39     760.00     780.00  1.562070144657978E-07  4.114786477590381E-09 3458475
  40     780.00     800.00  1.419372294967195E-07  3.959997448987199E-09 3254951
  41     800.00     820.00  1.310021995350908E-07  3.727392084514249E-09 3067505
  42     820.00     840.00  1.050343344320923E-07  3.328698330707448E-09 2894219
  43     840.00     860.00  9.540812706891779E-08  3.210535057074815E-09 2731104
  44     860.00     880.00  8.796914797010201E-08  3.011140849323527E-09 2584105
