# title = Transverse Momentum anti-Muon
# xlabel = $p_{\text{T},\mu^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-07
# ymax=  5.000E-03
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 80542
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  6.351063400757210E-05  8.415225885397083E-08 183452911
   3      40.00      60.00  5.472032042970720E-05  7.716420811880108E-08 171820555
   4      60.00      80.00  3.703951584436102E-05  6.361576335343742E-08 111023520
   5      80.00     100.00  2.329746308993789E-05  5.186461847621644E-08 76517015
   6     100.00     120.00  1.382388014228835E-05  4.029352845533878E-08 54656464
   7     120.00     140.00  8.571057476336783E-06  3.129225910434490E-08 41518802
   8     140.00     160.00  5.625165540063896E-06  2.549535623069726E-08 33014101
   9     160.00     180.00  3.776642042843997E-06  2.124520000869395E-08 26943257
  10     180.00     200.00  2.557978983923784E-06  1.746948002781335E-08 22391396
  11     200.00     220.00  1.753569154254890E-06  1.478081414310974E-08 18868707
  12     220.00     240.00  1.212328558604812E-06  1.285098321277857E-08 16089028
  13     240.00     260.00  8.427622623046364E-07  1.112105042086179E-08 13849292
  14     260.00     280.00  5.745384132315002E-07  9.417990610661576E-09 12015664
  15     280.00     300.00  4.124952651934949E-07  8.341364207634176E-09 10505359
  16     300.00     320.00  2.840577911495614E-07  7.278537420217235E-09 9233161
  17     320.00     340.00  1.969527608744293E-07  6.455621644879090E-09 8169931
  18     340.00     360.00  1.306271268334848E-07  5.627343039924827E-09 7261276
  19     360.00     380.00  8.631859240463867E-08  4.951097585170059E-09 6481946
  20     380.00     400.00  5.823760089262306E-08  4.256682071169962E-09 5809935
  21     400.00     420.00  3.634763411879863E-08  3.917103070839095E-09 5227171
  22     420.00     440.00  2.199083829892128E-08  3.441930029711171E-09 4720105
  23     440.00     460.00  1.192518854181559E-08  3.046792402464093E-09 4269614
  24     460.00     480.00  3.046037906699104E-09  2.753411589208964E-09 3876445
  25     480.00     500.00 -6.944619021963406E-10  2.472307041210323E-09 3527700
  26     500.00     520.00 -1.414508944081462E-09  2.145438300336587E-09 3219176
  27     520.00     540.00 -7.271838671295876E-09  1.942446890423142E-09 2945155
  28     540.00     560.00 -1.161682681363457E-08  1.802675423414364E-09 2697092
  29     560.00     580.00 -7.665965025918061E-09  1.543874545203802E-09 2478526
  30     580.00     600.00 -8.471362790664865E-09  1.379150401861063E-09 2280217
  31     600.00     620.00 -8.084243986628513E-09  1.229097798064637E-09 2103136
  32     620.00     640.00 -9.567127260418810E-09  1.178005489265926E-09 1940720
  33     640.00     660.00 -7.749057250109795E-09  1.018021094081828E-09 1795146
  34     660.00     680.00 -7.433746102692106E-09  9.875198548528975E-10 1661630
  35     680.00     700.00 -6.778466814319201E-09  7.978718365897206E-10 1542106
  36     700.00     720.00 -6.645291103849100E-09  7.358216257332401E-10 1432488
  37     720.00     740.00 -5.610362365848743E-09  6.823849159861522E-10 1330783
  38     740.00     760.00 -5.386211982106422E-09  6.251961726383184E-10 1238239
  39     760.00     780.00 -4.924394858726642E-09  6.239302503967725E-10 1153945
  40     780.00     800.00 -4.935318443490625E-09  5.120886790538408E-10 1075339
  41     800.00     820.00 -3.662338113468861E-09  4.328712430204274E-10 1005253
  42     820.00     840.00 -3.148644477846237E-09  4.396142468846715E-10 937905
  43     840.00     860.00 -3.066604323380064E-09  3.756120080929173E-10 877828
  44     860.00     880.00 -2.765592272856172E-09  4.061749770567094E-10 822395
  45     880.00     900.00 -2.829672869815603E-09  3.312494924427655E-10 773332
  46     900.00     920.00 -2.248977100539616E-09  2.747317431124577E-10 724732
  47     920.00     940.00 -1.807044672767623E-09  2.665141581449392E-10 679306
  48     940.00     960.00 -1.963814007018852E-09  2.254194252923087E-10 637482
  49     960.00     980.00 -1.574319940028294E-09  2.241974389331815E-10 598712
  50     980.00    1000.00 -1.894996876080467E-09  2.160031830503880E-10 565077
  51    1000.00    1020.00 -1.291434316130665E-09  1.693987784021996E-10 530862
  52    1020.00    1040.00 -1.272485312989750E-09  1.343628677167952E-10 500407
  53    1040.00    1060.00 -8.863969376308214E-10  1.598187232988848E-10 471899
  54    1060.00    1080.00 -8.463358439922163E-10  1.405500101876575E-10 444834
  55    1080.00    1100.00 -8.127012614201917E-10  1.260217292620474E-10 420184
  56    1100.00    1120.00 -7.827338627227740E-10  9.662622935927663E-11 396895
  57    1120.00    1140.00 -6.253455149432348E-10  1.242769092655501E-10 375350
  58    1140.00    1160.00 -5.800891194777698E-10  9.901435446198670E-11 354402
  59    1160.00    1180.00 -5.815023330509420E-10  8.478208859776594E-11 334245
  60    1180.00    1200.00 -5.490165979131140E-10  9.214807314572200E-11 317568
  61    1200.00    1220.00 -4.666350658529725E-10  7.780707896242727E-11 300032
  62    1220.00    1240.00 -2.589005092187512E-10  6.735824866963306E-11 285627
  63    1240.00    1260.00 -2.514384105301062E-10  6.720393770571444E-11 269847
  64    1260.00    1280.00 -2.187329860789665E-10  5.869493200422138E-11 255402
  65    1280.00    1300.00 -3.198449425624794E-10  5.530466643527469E-11 243384
  66    1300.00    1320.00 -1.663539858903010E-10  4.155045965642004E-11 231216
  67    1320.00    1340.00 -2.592143660905938E-10  3.828663678029081E-11 219951
  68    1340.00    1360.00 -1.629082415110685E-10  3.099077120981570E-11 208172
  69    1360.00    1380.00 -1.593868219798690E-10  3.066171694101643E-11 197729
  70    1380.00    1400.00 -1.440792139562004E-10  3.079414572506932E-11 187944
  71    1400.00    1420.00 -1.397516761445279E-10  3.960516894337002E-11 179282
  72    1420.00    1440.00 -1.492446420258499E-10  2.527078264381438E-11 169820
  73    1440.00    1460.00 -1.112954486177371E-10  4.151974026759387E-11 162013
  74    1460.00    1480.00 -1.133370331179072E-10  3.378397487199954E-11 153698
  75    1480.00    1500.00 -1.099068135060254E-10  2.386386569945549E-11 146292
  76    1500.00    1520.00 -9.586135976613216E-11  2.000125757007355E-11 139173
  77    1520.00    1540.00 -5.972538783327285E-11  1.191341964766979E-11 132917
  78    1540.00    1560.00 -5.628821302640785E-11  1.418046768249874E-11 126211
  79    1560.00    1580.00 -3.303622045018116E-11  1.410533349886418E-11 120634
  80    1580.00    1600.00 -7.560337663661516E-11  1.438752049988960E-11 115484
  81    1600.00    1620.00 -5.949900561964079E-11  1.249653283231033E-11 110050
  82    1620.00    1640.00 -3.288021865947229E-11  8.485351477539647E-12 104806
  83    1640.00    1660.00 -4.041840226315094E-11  9.463615435119016E-12 99868
  84    1660.00    1680.00 -2.541176756623417E-11  8.759579635567180E-12 94666
  85    1680.00    1700.00 -2.125424192456692E-11  1.124885036460430E-11 90381
  86    1700.00    1720.00 -1.316926855602362E-11  9.619339854522183E-12 86916
  87    1720.00    1740.00 -3.101444008684013E-11  7.737099159388244E-12 82780
  88    1740.00    1760.00 -1.501622350684125E-11  5.951924955204032E-12 79018
  89    1760.00    1780.00 -1.830994910603950E-11  5.640353778826086E-12 75052
  90    1780.00    1800.00 -2.060009668472669E-11  5.476920592559627E-12 72016
  91    1800.00    1820.00 -1.687926358797609E-11  3.981520974279595E-12 69345
  92    1820.00    1840.00 -1.261780630641606E-11  3.902256242111117E-12 66089
  93    1840.00    1860.00 -8.707673000983439E-12  3.377515938450798E-12 63066
  94    1860.00    1880.00 -1.175353901540926E-11  3.006545165836949E-12 60387
  95    1880.00    1900.00 -9.747788012806781E-13  3.807183981004635E-12 57755
  96    1900.00    1920.00 -2.811348286324554E-12  3.215059861887363E-12 55093
  97    1920.00    1940.00 -3.541644727371680E-12  2.192939676821895E-12 52530
  98    1940.00    1960.00 -1.081020885404181E-11  4.413712998486212E-12 50069
  99    1960.00    1980.00 -3.115551049568783E-13  2.180611659960917E-12 48011
 100    1980.00    2000.00 -8.314502206548838E-12  3.213215636263938E-12 46233
 101    2000.00    2020.00 -8.421934157295237E-12  2.581721120188419E-12 44377
 102    2020.00    2040.00 -5.517187159932243E-12  1.950915162614221E-12 42280
 103    2040.00    2060.00 -3.392860059475968E-12  1.640864026912767E-12 40512
 104    2060.00    2080.00 -4.890336863925098E-12  1.823723189423333E-12 38678
 105    2080.00    2100.00 -3.635338531834991E-12  1.356848582296338E-12 37063
 106    2100.00    2120.00 -4.101362997493512E-12  2.923216819347073E-12 35456
 107    2120.00    2140.00 -2.729359598366721E-12  1.082365547126720E-12 33725
 108    2140.00    2160.00 -2.753606788655606E-12  8.253350689995272E-13 32606
 109    2160.00    2180.00 -5.037942692894878E-13  1.062397814337611E-12 31327
 110    2180.00    2200.00 -4.145066395869359E-12  2.374253353205564E-12 30006
 111    2200.00    2220.00 -2.713352769713357E-12  1.419009786925356E-12 28578
 112    2220.00    2240.00 -2.680378147314203E-13  9.676725952611878E-13 27225
 113    2240.00    2260.00 -1.068800533234725E-12  5.939568441367276E-13 26134
 114    2260.00    2280.00  4.745099272139813E-13  7.065949707803397E-13 25458
 115    2280.00    2300.00 -1.044561295142702E-12  4.511177952604892E-13 24277
 116    2300.00    2320.00 -3.506070021369200E-13  4.241612709195350E-13 23355
 117    2320.00    2340.00 -5.773106388669217E-13  6.677499142696673E-13 22423
 118    2340.00    2360.00 -5.759391872274548E-13  4.100448120050309E-13 21057
 119    2360.00    2380.00 -5.445404276316926E-13  4.179650051741153E-13 20468
 120    2380.00    2400.00 -1.034827648122037E-12  4.303805584532213E-13 19475
 121    2400.00    2420.00 -4.115886610963899E-13  2.542308828893906E-13 18901
 122    2420.00    2440.00 -1.262006145129279E-13  2.294057542353985E-13 17876
 123    2440.00    2460.00 -5.055090176480416E-13  2.749774162474973E-13 17141
 124    2460.00    2480.00 -7.250265752876539E-13  2.311688323629182E-13 16309
 125    2480.00    2500.00 -4.589640650996402E-13  1.899338180054725E-13 15780
 126    2500.00    2520.00 -2.563626937250406E-13  1.623042389964820E-13 15072
 127    2520.00    2540.00 -6.607259662472299E-14  1.388909412212243E-13 14643
 128    2540.00    2560.00 -7.167177447867892E-14  1.752989524075982E-13 14046
 129    2560.00    2580.00  1.932567527427781E-13  2.468530563843242E-13 13255
 130    2580.00    2600.00 -1.020292559669015E-13  1.715593409541529E-13 12641
 131    2600.00    2620.00 -1.369576933783596E-13  1.809794034735233E-13 12193
 132    2620.00    2640.00 -9.964681496158616E-14  1.006029598538915E-13 11726
 133    2640.00    2660.00 -4.895475703800756E-14  7.316303903269983E-14 11339
 134    2660.00    2680.00  3.513936596704062E-14  1.505077802516078E-13 10894
 135    2680.00    2700.00 -2.182111606988112E-13  9.647168901974081E-14 10459
 136    2700.00    2720.00 -1.504510179280884E-13  8.504196365842280E-14 9954
 137    2720.00    2740.00 -7.822701125220846E-14  7.653277536804419E-14 9707
 138    2740.00    2760.00  9.038633618673344E-16  1.132592289636666E-13 9376
 139    2760.00    2780.00  8.541261492804921E-14  2.119374027688176E-13 8814
 140    2780.00    2800.00 -5.176919083228994E-14  4.847697003936658E-14 8527
 141    2800.00    2820.00 -1.069373021561423E-13  3.974742946489269E-14 8013
 142    2820.00    2840.00  1.734123305170631E-14  3.384560628846544E-14 7676
 143    2840.00    2860.00 -1.464570724502200E-13  5.627849262885670E-14 7289
 144    2860.00    2880.00 -1.309692038572170E-13  1.076726158892258E-13 7123
 145    2880.00    2900.00 -6.675216702686758E-14  2.760669781256466E-14 6659
 146    2900.00    2920.00  2.625055122292643E-13  2.258446868686327E-13 6735
 147    2920.00    2940.00  3.135644350344451E-15  2.848294058156697E-14 6298
 148    2940.00    2960.00  2.486905270929523E-14  2.955939719528502E-14 6007
 149    2960.00    2980.00  2.055321209068617E-14  2.335046440039883E-14 5716
 150    2980.00    3000.00 -3.026334688737750E-14  2.413137173251740E-14 5560
 151    3000.00    3020.00 -5.407330157781825E-14  3.051378464864883E-14 5230
 152    3020.00    3040.00 -1.810559307514437E-14  1.288067441986845E-14 5016
 153    3040.00    3060.00 -4.208860817284607E-15  9.850914075428882E-15 4830
 154    3060.00    3080.00 -2.697271101907647E-14  1.361031406157019E-14 4675
 155    3080.00    3100.00 -1.048318267978421E-14  1.108642464934566E-14 4351
 156    3100.00    3120.00 -2.623343703183172E-15  1.440662419694080E-14 4245
 157    3120.00    3140.00 -7.015267463378328E-15  1.825336240726743E-14 4141
 158    3140.00    3160.00 -2.230763551095434E-14  1.438235399342826E-14 3908
 159    3160.00    3180.00  1.987710618982321E-15  7.931601756029492E-15 3811
 160    3180.00    3200.00 -8.751237658440094E-15  1.074283523979138E-14 3690
 161    3200.00    3220.00 -5.810197708875031E-15  7.774321211879618E-15 3373
 162    3220.00    3240.00 -1.141619149789548E-14  7.739170862206450E-15 3132
 163    3240.00    3260.00 -2.063662212898551E-15  3.774097935067396E-15 3141
 164    3260.00    3280.00  4.226505682786626E-16  6.181817327169076E-15 3059
 165    3280.00    3300.00 -6.159210656125786E-15  4.611876595688060E-15 2786
 166    3300.00    3320.00 -7.127626915875524E-15  7.742256825538048E-15 2837
 167    3320.00    3340.00 -5.210622127088463E-15  3.690112733420067E-15 2771
 168    3340.00    3360.00 -4.995586841023550E-15  2.838652408677499E-15 2562
 169    3360.00    3380.00  1.740021434338749E-15  4.357763023110584E-15 2426
 170    3380.00    3400.00 -3.070600119354816E-14  1.959053267441428E-14 2363
 171    3400.00    3420.00  1.199090692885079E-16  1.919551164380085E-15 2288
 172    3420.00    3440.00 -1.020607855266106E-15  2.043809011090824E-15 2105
 173    3440.00    3460.00 -8.094618527996050E-15  6.256338000141427E-15 2042
 174    3460.00    3480.00 -5.761608418954886E-17  1.891804038539370E-15 2001
 175    3480.00    3500.00 -3.437526402857261E-16  1.596575180647967E-15 1893
 176    3500.00    3520.00 -8.991503531557583E-15  6.323829946787817E-15 1826
 177    3520.00    3540.00 -2.257471126511492E-15  1.254515849053813E-15 1646
 178    3540.00    3560.00  1.780002822718563E-15  1.966882839131271E-15 1639
 179    3560.00    3580.00 -2.858099070732008E-15  1.412493527468059E-15 1643
 180    3580.00    3600.00 -3.483366368272077E-15  2.476404141189862E-15 1559
 181    3600.00    3620.00  1.665357405316044E-15  2.092291892080594E-15 1450
 182    3620.00    3640.00 -1.012294271355160E-16  6.681768085426832E-16 1364
 183    3640.00    3660.00  4.588640809969883E-17  6.778016731452574E-16 1268
 184    3660.00    3680.00  3.676128154224307E-16  6.735109930454031E-16 1181
 185    3680.00    3700.00 -1.172624909905840E-15  9.519101075866655E-16 1203
 186    3700.00    3720.00 -1.105078885893843E-15  6.032473768506691E-16 1149
 187    3720.00    3740.00 -7.829970428461080E-16  9.928247134046978E-16 1068
 188    3740.00    3760.00 -1.125636929409179E-15  1.078356456660619E-15 1077
 189    3760.00    3780.00 -2.984869046015029E-16  4.461631579356506E-16 991
 190    3780.00    3800.00  1.352425793586794E-16  3.966167674236349E-16 956
 191    3800.00    3820.00 -4.044695516859034E-16  3.205049472017296E-16 888
 192    3820.00    3840.00 -4.393346116175355E-16  6.183643861249981E-16 845
 193    3840.00    3860.00 -3.673095928898104E-16  4.110944587811368E-16 820
 194    3860.00    3880.00 -2.868078166121105E-16  2.874689528428929E-16 795
 195    3880.00    3900.00  1.590693709188698E-15  1.804657746895335E-15 729
 196    3900.00    3920.00 -7.094032033747659E-16  7.204537671535110E-16 696
 197    3920.00    3940.00  1.903639810338814E-16  2.058153983916966E-16 655
 198    3940.00    3960.00  3.747676274425261E-16  4.500433748467430E-16 600
 199    3960.00    3980.00 -8.335535309749753E-17  1.062291140842171E-16 642
 200    3980.00    4000.00  1.162608641301081E-16  1.541460516076506E-16 553
 201    4000.00    4020.00  6.617426298206068E-17  9.551508131603485E-17 532
 202    4020.00    4040.00  2.272423969701144E-16  3.625156687578811E-16 567
 203    4040.00    4060.00 -1.389805735533149E-16  8.180896619760983E-17 515
 204    4060.00    4080.00 -2.918919891919514E-16  2.902445989603564E-16 483
 205    4080.00    4100.00 -2.586533528054788E-17  8.494245681123125E-17 438
 206    4100.00    4120.00 -6.206607564299691E-17  1.369620771591763E-16 417
