# title = Azimuthal Angle between two jets
# xlabel = $\phi_{\text{j}_1\text{j}_2}\,$[$^{\circ}$]
# ylabel = $\frac{\text{d}\sigma}{\text{d}\phi_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{$^{\circ}$}}\right]$
# xmin=  0.000E+00
# xmax=  3.142E+00
# ymin=  1.000E-01
# ymax=  2.000E-01
# kmin=  0.000E+00
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: .5000000000
# Renormalization scaled by: .5000000000
# Number of generated events: 81115
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00       0.08  9.867280356024701E-21  8.825545848445885E-21 21
   2       0.08       0.16  3.006286594411624E-21  3.682736608504765E-21 24
   3       0.16       0.24 -2.046016187706363E-21  2.369463750968095E-21 22
   4       0.24       0.31 -2.517709890597693E-21  1.999682700519407E-21 22
   5       0.31       0.39 -4.244386864677815E-22  5.017100415369125E-22 21
   6       0.39       0.47 -3.618761437047233E-21  3.496939547750559E-21 18
   7       0.47       0.55 -8.870364059917449E-22  6.871253569635221E-22 23
   8       0.55       0.63 -3.176384837824600E-21  3.435224559089155E-21 24
   9       0.63       0.71 -1.000787190430831E-21  4.425326800546044E-22 18
  10       0.71       0.79  2.131174696122070E-21  3.490547496499666E-21 22
  11       0.79       0.86 -4.182304509918339E-22  2.792996599993994E-22 17
  12       0.86       0.94 -1.302423990943975E-21  1.754678735800784E-21 28
  13       0.94       1.02  4.643837350439057E-21  2.737384164687335E-21 24
  14       1.02       1.10  2.694913617449334E-21  2.566821188531285E-21 31
  15       1.10       1.18 -7.518760223700649E-22  5.600611663747768E-22 21
  16       1.18       1.26  7.111454928311302E-21  1.324887285031337E-20 22
  17       1.26       1.33 -4.469016862396954E-23  2.962231851530133E-21 28
  18       1.33       1.41 -1.558637908784354E-21  6.289226634426783E-21 21
  19       1.41       1.49 -1.133368452128423E-20  1.231841173049652E-20 24
  20       1.49       1.57 -1.996843478244337E-20  2.002381443497655E-20 20
  21       1.57       1.65  1.249275312763319E-20  1.429962528376338E-20 16
  22       1.65       1.73 -4.783003402259172E-21  3.939769731500721E-21 20
  23       1.73       1.81 -1.860263441693864E-20  1.575238907857890E-20 21
  24       1.81       1.89 -2.410265574341613E-21  2.889885058311168E-21 25
  25       1.89       1.96 -8.736918833623797E-22  6.713314893853494E-21 28
  26       1.96       2.04 -3.673714436109154E-21  2.133393067616233E-21 24
  27       2.04       2.12 -3.700447134481985E-22  6.586919744517970E-22 25
  28       2.12       2.20 -1.989097448509515E-21  1.334858566591065E-21 26
  29       2.20       2.28  1.728910109884181E-20  1.941524552800791E-20 40
  30       2.28       2.36 -1.885393207627387E-20  1.278185737613899E-20 28
  31       2.36       2.44 -8.624624991613840E-20  8.256952925165511E-20 31
  32       2.44       2.51  1.347803760122304E-20  9.310266495064966E-21 23
  33       2.51       2.59 -3.033681385868404E-20  2.018082704817166E-20 31
  34       2.59       2.67  3.114828809871278E-21  3.302115993199060E-21 32
  35       2.67       2.75  7.103256087419674E-22  3.228447234886380E-21 27
  36       2.75       2.83 -3.334493457000250E-21  2.246990173727211E-21 22
  37       2.83       2.91 -9.195686060204539E-21  1.238650835872049E-20 30
  38       2.91       2.98  4.400467118401824E-21  4.630422396816703E-21 38
  39       2.98       3.06  7.338315601243391E-21  6.726680417333739E-21 28
  40       3.06       3.14  1.386332906737164E-20  2.468683823303617E-20 35
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                      -1.0019845415281056E-20  7.9199013088463772E-21 1001
#=====================================================================================
