# title = Transverse Momentum Electron
# xlabel = $p_{\text{T},\text{e}^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{e}^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: .5000000000
# Renormalization scaled by: .5000000000
# Number of generated events: 81115
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  2.698402663150062E-23  1.067204397846730E-22 118
   3      40.00      60.00 -1.394670885066954E-22  1.067132529049350E-22 96
   4      60.00      80.00  1.879780847644723E-23  1.519337068968763E-22 93
   5      80.00     100.00 -5.282746046554069E-23  6.856793655368494E-23 62
   6     100.00     120.00 -2.731921517419725E-23  2.825851090995025E-23 37
   7     120.00     140.00  2.259664447907420E-23  1.415335517462080E-23 44
   8     140.00     160.00 -3.134789621015862E-22  3.225842284964407E-22 49
   9     160.00     180.00 -1.447181949654431E-24  2.579629996900237E-24 28
  10     180.00     200.00 -1.414782836480721E-23  1.573708645531597E-23 25
  11     200.00     220.00  7.160395466307472E-24  1.235312192366416E-23 32
  12     220.00     240.00 -3.159971754992800E-23  2.461139593872372E-23 28
  13     240.00     260.00 -3.300852006280892E-25  4.234208724093249E-24 31
  14     260.00     280.00  6.190166528773412E-24  6.041036370357124E-24 24
  15     280.00     300.00  2.422427844620768E-24  6.581722821747359E-24 23
  16     300.00     320.00 -5.394801662704846E-24  3.912397629721379E-24 22
  17     320.00     340.00  3.893546992539863E-25  7.043116191496295E-25 15
  18     340.00     360.00  6.198347459883600E-24  7.331519721359828E-24 14
  19     360.00     380.00 -2.745753697744421E-25  2.577224454350338E-25 14
  20     380.00     400.00 -1.972267271415920E-25  1.289979366382677E-25 9
  21     400.00     420.00 -3.954605454263553E-25  3.193370158413271E-25 14
  22     420.00     440.00  3.301045051310785E-25  9.951405486052278E-25 7
  23     440.00     460.00 -1.154064583454866E-24  1.134293561994699E-24 11
  24     460.00     480.00 -4.170529715047115E-25  3.357854996537423E-25 11
  25     480.00     500.00 -1.096028345601437E-24  1.335481930982028E-24 14
  26     500.00     520.00  5.460893636852131E-27  1.163148231995475E-26 4
  27     520.00     540.00 -3.931402148048131E-27  2.571347844006408E-27 7
  28     540.00     560.00 -1.231156973555836E-25  1.251226228317833E-25 8
  29     560.00     580.00  3.223931175624667E-28  5.605973866546889E-28 10
  30     580.00     600.00 -1.028437889932946E-27  1.082706758186863E-27 4
  31     600.00     620.00  2.132433659938408E-25  2.429773167685908E-25 10
  32     620.00     640.00 -8.598268037685910E-26  9.108949958192254E-26 5
  33     640.00     660.00 -1.346608900479985E-27  1.175380824612938E-27 7
  34     660.00     680.00  3.422296645500500E-27  3.675566829729350E-27 8
  35     680.00     700.00  1.418460467310911E-27  1.465120981259567E-27 2
  36     700.00     720.00 -1.349118512809169E-28  8.121986536663790E-29 5
  37     720.00     740.00 -2.536604312377091E-24  2.534130556184104E-24 4
  38     740.00     760.00  1.327373768173371E-26  1.339904178070266E-26 5
  39     760.00     780.00  6.283910800892259E-26  7.284165618177813E-26 6
  40     780.00     800.00  1.050195398445231E-28  1.050188924928401E-28 1
  41     800.00     820.00 -2.215336056850803E-27  4.585912400537736E-27 7
  42     820.00     840.00  1.620758644438739E-28  2.229228246351153E-28 3
  43     840.00     860.00 -4.356561039227775E-27  4.356534184919285E-27 1
  44     860.00     880.00 -1.563140442976280E-31  2.474144935193397E-31 3
  45     880.00     900.00 -4.311165887808265E-27  4.311551997286707E-27 2
  46     900.00     920.00 -5.953263421121943E-28  8.207674614606729E-27 4
  47     920.00     940.00 -1.077280140522988E-28  1.081417283142368E-28 3
  48     940.00     960.00  1.247215475260633E-27  2.375281585820129E-27 4
  49     960.00     980.00  1.620902026012233E-30  1.620892034598673E-30 1
  50     980.00    1000.00 -3.631120068939031E-27  3.630785952333452E-27 2
  51    1000.00    1020.00 -1.863805385590637E-27  1.705145222739252E-27 2
  52    1020.00    1040.00  6.154341374051124E-30  6.154303438032249E-30 2
  53    1040.00    1060.00  0.000000000000000E+00  0.000000000000000E+00 0
  54    1060.00    1080.00 -2.186479236543729E-28  3.928437588511126E-27 3
  55    1080.00    1100.00  6.907464297616423E-30  6.693073756516773E-30 2
  56    1100.00    1120.00 -5.998246890585399E-28  5.998209916749625E-28 1
  57    1120.00    1140.00 -5.259704772015665E-28  1.518605486821452E-27 4
  58    1140.00    1160.00 -4.748375052967242E-29  4.751637077720234E-29 3
  59    1160.00    1180.00 -5.355165100841997E-26  5.355570833337941E-26 4
  60    1180.00    1200.00 -8.492166214607728E-34  8.492113867986340E-34 1
  61    1200.00    1220.00  1.755955922982473E-34  1.755945099082240E-34 1
  62    1220.00    1240.00  9.102543383512801E-30  9.102487274461219E-30 1
  63    1240.00    1260.00  7.733753621258314E-27  7.734208572573996E-27 2
  64    1260.00    1280.00  1.230691832395070E-28  1.209009931263168E-28 2
  65    1280.00    1300.00 -1.135133443874194E-33  1.135126446790162E-33 1
  66    1300.00    1320.00 -1.217600844807175E-28  1.293650394764322E-28 3
  67    1320.00    1340.00 -1.520968592336955E-30  1.520959216923775E-30 1
  68    1340.00    1360.00  0.000000000000000E+00  0.000000000000000E+00 1
  69    1360.00    1380.00  0.000000000000000E+00  0.000000000000000E+00 0
  70    1380.00    1400.00 -3.314307693927469E-28  3.438817255374948E-28 3
  71    1400.00    1420.00  0.000000000000000E+00  0.000000000000000E+00 0
  72    1420.00    1440.00  1.305557943248015E-29  1.302607703854514E-29 2
  73    1440.00    1460.00 -8.043604118808712E-30  8.043554537172087E-30 1
  74    1460.00    1480.00 -4.483228658206462E-32  4.483201023105211E-32 1
  75    1480.00    1500.00  2.399243936380654E-31  2.399229147184260E-31 1
  76    1500.00    1520.00 -2.456390469800609E-31  2.456375328346867E-31 1
  77    1520.00    1540.00 -5.183331383617184E-31  4.207781722218896E-31 3
  78    1540.00    1560.00  0.000000000000000E+00  0.000000000000000E+00 0
  79    1560.00    1580.00  9.781877772732017E-33  9.781817476190557E-33 1
  80    1580.00    1600.00  3.204427676431999E-29  3.204407923996859E-29 1
  81    1600.00    1620.00  0.000000000000000E+00  0.000000000000000E+00 0
  82    1620.00    1640.00  0.000000000000000E+00  0.000000000000000E+00 0
  83    1640.00    1660.00  3.334876058859685E-28  3.338311762733228E-28 2
  84    1660.00    1680.00  0.000000000000000E+00  0.000000000000000E+00 0
  85    1680.00    1700.00  0.000000000000000E+00  0.000000000000000E+00 0
  86    1700.00    1720.00  0.000000000000000E+00  0.000000000000000E+00 0
  87    1720.00    1740.00  0.000000000000000E+00  0.000000000000000E+00 0
  88    1740.00    1760.00  1.657485085140130E-29  1.657474868224679E-29 1
  89    1760.00    1780.00  0.000000000000000E+00  0.000000000000000E+00 0
  90    1780.00    1800.00  0.000000000000000E+00  0.000000000000000E+00 0
  91    1800.00    1820.00  3.869842252183778E-32  3.869818398061980E-32 2
  92    1820.00    1840.00  0.000000000000000E+00  0.000000000000000E+00 0
  93    1840.00    1860.00  0.000000000000000E+00  0.000000000000000E+00 0
  94    1860.00    1880.00  0.000000000000000E+00  0.000000000000000E+00 0
  95    1880.00    1900.00  0.000000000000000E+00  0.000000000000000E+00 0
  96    1900.00    1920.00  0.000000000000000E+00  0.000000000000000E+00 0
  97    1920.00    1940.00  6.676741938794035E-29  6.676700782642171E-29 1
  98    1940.00    1960.00 -4.070566532629389E-31  4.070541441221645E-31 1
  99    1960.00    1980.00  3.501611509106812E-32  5.833033173242125E-32 2
 100    1980.00    2000.00  4.219128922985577E-29  4.219102915823359E-29 1
 101    2000.00    2020.00  0.000000000000000E+00  0.000000000000000E+00 0
 102    2020.00    2040.00  0.000000000000000E+00  0.000000000000000E+00 0
 103    2040.00    2060.00  0.000000000000000E+00  0.000000000000000E+00 0
 104    2060.00    2080.00 -3.706256044532223E-29  3.706233198773317E-29 1
 105    2080.00    2100.00  0.000000000000000E+00  0.000000000000000E+00 0
 106    2100.00    2120.00  0.000000000000000E+00  0.000000000000000E+00 0
 107    2120.00    2140.00  0.000000000000000E+00  0.000000000000000E+00 0
 108    2140.00    2160.00  0.000000000000000E+00  0.000000000000000E+00 0
 109    2160.00    2180.00  0.000000000000000E+00  0.000000000000000E+00 0
 110    2180.00    2200.00  0.000000000000000E+00  0.000000000000000E+00 0
 111    2200.00    2220.00  0.000000000000000E+00  0.000000000000000E+00 0
 112    2220.00    2240.00  0.000000000000000E+00  0.000000000000000E+00 0
 113    2240.00    2260.00  0.000000000000000E+00  0.000000000000000E+00 0
 114    2260.00    2280.00  0.000000000000000E+00  0.000000000000000E+00 0
 115    2280.00    2300.00  0.000000000000000E+00  0.000000000000000E+00 0
 116    2300.00    2320.00  0.000000000000000E+00  0.000000000000000E+00 0
 117    2320.00    2340.00  0.000000000000000E+00  0.000000000000000E+00 0
 118    2340.00    2360.00  0.000000000000000E+00  0.000000000000000E+00 0
 119    2360.00    2380.00  0.000000000000000E+00  0.000000000000000E+00 0
 120    2380.00    2400.00 -1.048581479405562E-31  1.048575015837102E-31 1
 121    2400.00    2420.00  0.000000000000000E+00  0.000000000000000E+00 0
 122    2420.00    2440.00  0.000000000000000E+00  0.000000000000000E+00 0
 123    2440.00    2460.00  0.000000000000000E+00  0.000000000000000E+00 0
 124    2460.00    2480.00  0.000000000000000E+00  0.000000000000000E+00 0
 125    2480.00    2500.00  0.000000000000000E+00  0.000000000000000E+00 0
 126    2500.00    2520.00  0.000000000000000E+00  0.000000000000000E+00 0
 127    2520.00    2540.00  0.000000000000000E+00  0.000000000000000E+00 0
 128    2540.00    2560.00  0.000000000000000E+00  0.000000000000000E+00 0
 129    2560.00    2580.00  0.000000000000000E+00  0.000000000000000E+00 0
 130    2580.00    2600.00  0.000000000000000E+00  0.000000000000000E+00 0
 131    2600.00    2620.00  0.000000000000000E+00  0.000000000000000E+00 0
 132    2620.00    2640.00  0.000000000000000E+00  0.000000000000000E+00 0
 133    2640.00    2660.00  0.000000000000000E+00  0.000000000000000E+00 0
 134    2660.00    2680.00  0.000000000000000E+00  0.000000000000000E+00 0
 135    2680.00    2700.00  0.000000000000000E+00  0.000000000000000E+00 0
 136    2700.00    2720.00  0.000000000000000E+00  0.000000000000000E+00 0
 137    2720.00    2740.00  0.000000000000000E+00  0.000000000000000E+00 0
 138    2740.00    2760.00  0.000000000000000E+00  0.000000000000000E+00 0
 139    2760.00    2780.00 -2.249343047233075E-30  2.249329182041805E-30 1
 140    2780.00    2800.00  0.000000000000000E+00  0.000000000000000E+00 0
 141    2800.00    2820.00 -1.004448408555404E-31  1.004442217027916E-31 1
 142    2820.00    2840.00  0.000000000000000E+00  0.000000000000000E+00 0
 143    2840.00    2860.00  0.000000000000000E+00  0.000000000000000E+00 0
 144    2860.00    2880.00  0.000000000000000E+00  0.000000000000000E+00 0
 145    2880.00    2900.00  0.000000000000000E+00  0.000000000000000E+00 0
 146    2900.00    2920.00 -4.628221174824727E-30  4.628192645974087E-30 1
 147    2920.00    2940.00  0.000000000000000E+00  0.000000000000000E+00 0
 148    2940.00    2960.00  0.000000000000000E+00  0.000000000000000E+00 0
 149    2960.00    2980.00  0.000000000000000E+00  0.000000000000000E+00 0
 150    2980.00    3000.00  0.000000000000000E+00  0.000000000000000E+00 0
 151    3000.00    3020.00  0.000000000000000E+00  0.000000000000000E+00 0
 152    3020.00    3040.00  0.000000000000000E+00  0.000000000000000E+00 0
 153    3040.00    3060.00  0.000000000000000E+00  0.000000000000000E+00 0
 154    3060.00    3080.00  0.000000000000000E+00  0.000000000000000E+00 0
 155    3080.00    3100.00  0.000000000000000E+00  0.000000000000000E+00 0
 156    3100.00    3120.00  0.000000000000000E+00  0.000000000000000E+00 0
 157    3120.00    3140.00  0.000000000000000E+00  0.000000000000000E+00 0
 158    3140.00    3160.00  0.000000000000000E+00  0.000000000000000E+00 0
 159    3160.00    3180.00  0.000000000000000E+00  0.000000000000000E+00 0
 160    3180.00    3200.00  0.000000000000000E+00  0.000000000000000E+00 0
 161    3200.00    3220.00  0.000000000000000E+00  0.000000000000000E+00 0
 162    3220.00    3240.00  0.000000000000000E+00  0.000000000000000E+00 0
 163    3240.00    3260.00  0.000000000000000E+00  0.000000000000000E+00 0
 164    3260.00    3280.00  0.000000000000000E+00  0.000000000000000E+00 0
 165    3280.00    3300.00  0.000000000000000E+00  0.000000000000000E+00 0
 166    3300.00    3320.00  0.000000000000000E+00  0.000000000000000E+00 0
 167    3320.00    3340.00  0.000000000000000E+00  0.000000000000000E+00 0
 168    3340.00    3360.00  0.000000000000000E+00  0.000000000000000E+00 0
 169    3360.00    3380.00  0.000000000000000E+00  0.000000000000000E+00 0
 170    3380.00    3400.00  0.000000000000000E+00  0.000000000000000E+00 0
