# title = Transverse Momentum Muon
# xlabel = $p_{\text{T},\mu^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: .5000000000
# Renormalization scaled by: .5000000000
# Number of generated events: 80542
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  6.695914900827753E-05  9.082599617678952E-08 183471369
   3      40.00      60.00  6.276316524667105E-05  8.838003882579520E-08 171801587
   4      60.00      80.00  4.540263314805227E-05  7.685813320190608E-08 111016969
   5      80.00     100.00  2.961614171777477E-05  6.357747110489369E-08 76497092
   6     100.00     120.00  1.823562866235805E-05  4.986530336146820E-08 54658171
   7     120.00     140.00  1.158716291949247E-05  4.052151911269006E-08 41525114
   8     140.00     160.00  7.753278358156312E-06  3.350382089414171E-08 33024426
   9     160.00     180.00  5.286987308544436E-06  2.834318509036859E-08 26947302
  10     180.00     200.00  3.630782208609420E-06  2.429974659033555E-08 22389078
  11     200.00     220.00  2.499709267438857E-06  2.115979833545649E-08 18870738
  12     220.00     240.00  1.718229798690614E-06  1.817629801050649E-08 16088869
  13     240.00     260.00  1.228359305980296E-06  1.627325875054295E-08 13853702
  14     260.00     280.00  8.426551850968363E-07  1.433540587867295E-08 12014248
  15     280.00     300.00  5.781333829888849E-07  1.255017723951630E-08 10501817
  16     300.00     320.00  4.017961273476430E-07  1.105982220449310E-08 9239768
  17     320.00     340.00  2.732294742422551E-07  9.795561414614519E-09 8167752
  18     340.00     360.00  1.655753655742569E-07  8.673741304481414E-09 7260631
  19     360.00     380.00  1.128736471941290E-07  7.846854799961036E-09 6485739
  20     380.00     400.00  7.361839068329313E-08  6.898619573623869E-09 5807956
  21     400.00     420.00  3.540832833735095E-08  6.159173187298005E-09 5224942
  22     420.00     440.00  1.814031288044573E-08  5.517059322156990E-09 4714002
  23     440.00     460.00 -5.725629321981804E-09  4.936667615249018E-09 4273093
  24     460.00     480.00  2.093333405098928E-09  4.499928505811640E-09 3874564
  25     480.00     500.00 -8.863672651918670E-09  3.971953552506834E-09 3528720
  26     500.00     520.00 -1.049327774656568E-08  3.619705293170136E-09 3221649
  27     520.00     540.00 -1.706250357644953E-08  3.170099932679441E-09 2946131
  28     540.00     560.00 -2.278601988875176E-08  2.869554975655742E-09 2699917
  29     560.00     580.00 -2.251869335085258E-08  2.585832555137342E-09 2479766
  30     580.00     600.00 -1.713207215968198E-08  2.334678389703643E-09 2279368
  31     600.00     620.00 -2.008075858279855E-08  2.183835079801649E-09 2101903
  32     620.00     640.00 -1.562087747974506E-08  1.997995381804310E-09 1941267
  33     640.00     660.00 -1.426080689410826E-08  1.633217614181199E-09 1795492
  34     660.00     680.00 -1.302130726218907E-08  1.631740358221030E-09 1662724
  35     680.00     700.00 -1.365578524418023E-08  1.372340268383616E-09 1542220
  36     700.00     720.00 -1.156483842854998E-08  1.270732981903687E-09 1432113
  37     720.00     740.00 -1.108434022371314E-08  1.103083071259332E-09 1330834
  38     740.00     760.00 -9.186317285912099E-09  1.070145264147224E-09 1239989
  39     760.00     780.00 -6.955469408090572E-09  9.503594648312022E-10 1152549
  40     780.00     800.00 -8.195725841169507E-09  8.885177450610027E-10 1073628
  41     800.00     820.00 -6.675300190540778E-09  7.284994125732781E-10 1005059
  42     820.00     840.00 -6.419880538864818E-09  7.487448293628130E-10 938317
  43     840.00     860.00 -5.872000012037771E-09  6.797055157139799E-10 876937
  44     860.00     880.00 -5.983704533241676E-09  5.654036563430893E-10 823164
  45     880.00     900.00 -4.819617809076430E-09  5.839877877557672E-10 772004
  46     900.00     920.00 -3.396767231165677E-09  5.654865570863344E-10 724345
  47     920.00     940.00 -4.392553038773247E-09  4.840129695695915E-10 678554
  48     940.00     960.00 -3.642856924761855E-09  4.529860926971555E-10 637142
  49     960.00     980.00 -2.776614338241899E-09  3.745645116841386E-10 599625
  50     980.00    1000.00 -2.871996295510775E-09  3.050132502191569E-10 563205
  51    1000.00    1020.00 -2.075946871587606E-09  2.940945451364238E-10 531504
  52    1020.00    1040.00 -2.722667993388653E-09  3.209950969416437E-10 501218
  53    1040.00    1060.00 -2.735407173167729E-09  2.924789067306914E-10 471605
  54    1060.00    1080.00 -1.933331977663702E-09  2.661369845274625E-10 445147
  55    1080.00    1100.00 -1.972596593398441E-09  2.389187451360529E-10 420370
