# title = Rapidity Electron
# xlabel = $y_{\text{e}^-}$
# ylabel = $\frac{\text{d}\sigma}{\text{d}y_{\text{e}^-}}\,[\text{fb}]$
# xmin= -2.500E+00
# xmax=  2.500E+00
# ymin=  1.000E-04
# ymax=  1.000E-01
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = false
# Renormalization and factorization scale scaled by: .5000000000
# Renormalization scaled by: .5000000000
# Number of generated events: 81115
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      -2.50      -2.25 -2.693293906494780E-21  2.349389725391256E-21 24
   2      -2.25      -2.00  5.063474249120416E-21  6.307787014522193E-21 19
   3      -2.00      -1.75  1.283592238602039E-21  2.855668856773254E-21 52
   4      -1.75      -1.50  3.794043589526620E-22  1.222090542734122E-21 27
   5      -1.50      -1.25 -2.636415964830825E-20  2.574440137387745E-20 49
   6      -1.25      -1.00 -2.267646756814767E-21  5.960834324665971E-21 52
   7      -1.00      -0.75 -1.426282809272669E-20  1.031385618668623E-20 47
   8      -0.75      -0.50 -1.989371012701298E-21  2.500449365563960E-21 55
   9      -0.50      -0.25 -5.995735521526806E-21  4.461498613961485E-21 69
  10      -0.25       0.00 -2.732477811633725E-21  5.334049567318092E-21 59
  11       0.00       0.25 -9.675342085487050E-22  4.788237635454263E-21 74
  12       0.25       0.50  3.303727253960424E-21  4.072288507292459E-21 71
  13       0.50       0.75 -4.478524600652990E-21  3.011143912302793E-21 78
  14       0.75       1.00  6.140961216368442E-21  4.862094879763795E-21 66
  15       1.00       1.25  6.003764268336684E-21  3.739055711807091E-21 67
  16       1.25       1.50 -1.674381795325131E-21  1.035050444074143E-21 63
  17       1.50       1.75 -1.667374108500413E-22  1.176789844736744E-22 33
  18       1.75       2.00  1.140686703600155E-21  1.425405096132859E-21 37
  19       2.00       2.25 -4.672564097059236E-23  7.039263785625436E-23 35
  20       2.25       2.50  2.444244564887064E-22  1.735389950688728E-22 24
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                      -1.0019845415281060E-20  7.9199002191334547E-21 1001
#=====================================================================================
