# title = Azimuthal Angle between two jets
# xlabel = $\phi_{\text{j}_1\text{j}_2}\,$[$^{\circ}$]
# ylabel = $\frac{\text{d}\sigma}{\text{d}\phi_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{$^{\circ}$}}\right]$
# xmin=  0.000E+00
# xmax=  3.142E+00
# ymin=  1.000E-01
# ymax=  2.000E-01
# kmin=  0.000E+00
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 1250200555
#	#	#
#=====================================================================================	#=====================================================================================	#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
   1       0.00       0.08  1.435093489845283E-02  1.880143927868760E-05 35007956	   1       0.00       0.08  1.325711509372883E-02  1.716848013539274E-05 35007956	   1       0.00       0.08  1.562565359785118E-02  2.077377826681439E-05 35007956
   2       0.08       0.16  1.438831266713740E-02  1.864493154811371E-05 35043664	   2       0.08       0.16  1.329378045599865E-02  1.703084845177587E-05 35043664	   2       0.08       0.16  1.566345959503956E-02  2.059364863008416E-05 35043664
   3       0.16       0.24  1.456996121473245E-02  1.897989276066384E-05 35121723	   3       0.16       0.24  1.346204964380871E-02  1.735411511306917E-05 35121723	   3       0.16       0.24  1.586062299386329E-02  2.093990001058896E-05 35121723
   4       0.24       0.31  1.478725049568285E-02  1.970565164116470E-05 35250061	   4       0.24       0.31  1.366380740497396E-02  1.797709292671151E-05 35250061	   4       0.24       0.31  1.609585125496172E-02  2.180417271465356E-05 35250061
   5       0.31       0.39  1.506662991474909E-02  1.958777676521216E-05 35413711	   5       0.31       0.39  1.392371724691660E-02  1.788430790537489E-05 35413711	   5       0.31       0.39  1.639763428409627E-02  2.165075205550636E-05 35413711
   6       0.39       0.47  1.543621073062484E-02  2.013070458859134E-05 35624399	   6       0.39       0.47  1.426677033988389E-02  1.839463342603546E-05 35624399	   6       0.39       0.47  1.679780101649878E-02  2.222583582475617E-05 35624399
   7       0.47       0.55  1.583171924797572E-02  2.074435702954456E-05 35872764	   7       0.47       0.55  1.463616330269650E-02  1.896069416275382E-05 35872764	   7       0.47       0.55  1.722305119168393E-02  2.289778893677217E-05 35872764
   8       0.55       0.63  1.635004509463124E-02  2.102651540560635E-05 36178638	   8       0.55       0.63  1.511899692635330E-02  1.922167045853294E-05 36178638	   8       0.55       0.63  1.778197155083791E-02  2.320423804222430E-05 36178638
   9       0.63       0.71  1.700514138189369E-02  2.281534826437810E-05 36522533	   9       0.63       0.71  1.572801219123330E-02  2.083256092236034E-05 36522533	   9       0.63       0.71  1.849011073991584E-02  2.521159612656777E-05 36522533
  10       0.71       0.79  1.771326784648344E-02  2.284021520189969E-05 36921176	  10       0.71       0.79  1.638578332440166E-02  2.086889134469944E-05 36921176	  10       0.71       0.79  1.925636116786199E-02  2.522219672299709E-05 36921176
  11       0.79       0.86  1.852831477899011E-02  2.430529164474025E-05 37355423	  11       0.79       0.86  1.714635293948117E-02  2.224086609818639E-05 37355423	  11       0.79       0.86  2.013350262337905E-02  2.679102064787634E-05 37355423
  12       0.86       0.94  1.944517815829760E-02  2.527429294034518E-05 37854942	  12       0.86       0.94  1.799941076297134E-02  2.311020444707835E-05 37854942	  12       0.86       0.94  2.112374862267866E-02  2.788583394056872E-05 37854942
  13       0.94       1.02  2.049829053214463E-02  2.744220081876284E-05 38401356	  13       0.94       1.02  1.898103037886725E-02  2.507479819146981E-05 38401356	  13       0.94       1.02  2.225876245731271E-02  3.030685349153849E-05 38401356
  14       1.02       1.10  2.163544021935056E-02  2.850527024565795E-05 39025991	  14       1.02       1.10  2.004152116136745E-02  2.609481847324436E-05 39025991	  14       1.02       1.10  2.348356093050381E-02  3.141290624239167E-05 39025991
  15       1.10       1.18  2.292098485665666E-02  2.986429609855252E-05 39686218	  15       1.10       1.18  2.124114730988768E-02  2.735501035069457E-05 39686218	  15       1.10       1.18  2.486708701737026E-02  3.288442232121114E-05 39686218
  16       1.18       1.26  2.439376910981281E-02  3.143550503759100E-05 40430072	  16       1.18       1.26  2.261252733830596E-02  2.878839334654652E-05 40430072	  16       1.18       1.26  2.645627988607819E-02  3.462380692828350E-05 40430072
  17       1.26       1.33  2.601164460982800E-02  3.336531191798036E-05 41225681	  17       1.26       1.33  2.412080794399038E-02  3.056389875488322E-05 41225681	  17       1.26       1.33  2.819956987082334E-02  3.673732323480672E-05 41225681
  18       1.33       1.41  2.776175197781585E-02  3.583739842817639E-05 42115249	  18       1.33       1.41  2.575513819481119E-02  3.282582829001153E-05 42115249	  18       1.33       1.41  3.008161616713530E-02  3.946168788298066E-05 42115249
  19       1.41       1.49  2.971055738163325E-02  3.973874952483990E-05 43090256	  19       1.41       1.49  2.757196773660592E-02  3.640540869064643E-05 43090256	  19       1.41       1.49  3.218147363919410E-02  4.374168532670093E-05 43090256
  20       1.49       1.57  3.183552326474155E-02  4.059856040084304E-05 44138612	  20       1.49       1.57  2.955650628193515E-02  3.720374781985290E-05 44138612	  20       1.49       1.57  3.446657918641709E-02  4.468222928238733E-05 44138612
  21       1.57       1.65  3.417092945087525E-02  4.561335979090305E-05 45265697	  21       1.57       1.65  3.173764559883181E-02  4.163077267610838E-05 45265697	  21       1.57       1.65  3.697788894237279E-02  5.043349494626981E-05 45265697
  22       1.65       1.73  3.682102798480778E-02  4.614804489108035E-05 46517010	  22       1.65       1.73  3.420952914235539E-02  4.231448155878268E-05 46517010	  22       1.65       1.73  3.983188411684255E-02  5.075561208808150E-05 46517010
  23       1.73       1.81  3.959306584463498E-02  4.876261172773503E-05 47873357	  23       1.73       1.81  3.679924492413376E-02  4.476007901625717E-05 47873357	  23       1.73       1.81  4.281151890649080E-02  5.356738011061507E-05 47873357
  24       1.81       1.89  4.258115448071064E-02  5.183682368050678E-05 49345529	  24       1.81       1.89  3.958875295978079E-02  4.752629394894723E-05 49345529	  24       1.81       1.89  4.602665807239496E-02  5.702510489427079E-05 49345529
  25       1.89       1.96  4.589354352647728E-02  5.645505715813982E-05 50965896	  25       1.89       1.96  4.268747430461423E-02  5.183645337935765E-05 50965896	  25       1.89       1.96  4.958153428663505E-02  6.199776790839869E-05 50965896
  26       1.96       2.04  4.943138269971736E-02  5.824025206642586E-05 52721175	  26       1.96       2.04  4.599142675592328E-02  5.352796379782400E-05 52721175	  26       1.96       2.04  5.338644310584160E-02  6.389161248228585E-05 52721175
  27       2.04       2.12  5.350447309744833E-02  6.344928025849894E-05 54649107	  27       2.04       2.12  4.979619819088620E-02  5.822874761674712E-05 54649107	  27       2.04       2.12  5.776548811397653E-02  6.971990923507275E-05 54649107
  28       2.12       2.20  5.759475589801585E-02  6.891777362696597E-05 56758551	  28       2.12       2.20  5.362220616592833E-02  6.330747556661580E-05 56758551	  28       2.12       2.20  6.215615519231859E-02  7.564173430046892E-05 56758551
  29       2.20       2.28  6.200514954252340E-02  7.184632252057774E-05 59070572	  29       2.20       2.28  5.774775095135111E-02  6.611277585132510E-05 59070572	  29       2.20       2.28  6.689033522380013E-02  7.870940236083179E-05 59070572
  30       2.28       2.36  6.655140482566038E-02  7.904548319566851E-05 61631332	  30       2.28       2.36  6.199358109619296E-02  7.261982398696845E-05 61631332	  30       2.28       2.36  7.177955209974747E-02  8.673782200111120E-05 61631332
  31       2.36       2.44  7.190427028550163E-02  8.337565850015422E-05 64413637	  31       2.36       2.44  6.699480682380099E-02  7.665702884537887E-05 64413637	  31       2.36       2.44  7.753336030893855E-02  9.142023045324575E-05 64413637
  32       2.44       2.51  7.692523555340675E-02  8.683508594430479E-05 67512490	  32       2.44       2.51  7.168692906759007E-02  7.977114162817622E-05 67512490	  32       2.44       2.51  8.292926243118398E-02  9.530364174260798E-05 67512490
  33       2.51       2.59  8.240656336751961E-02  9.183550079724599E-05 70970745	  33       2.51       2.59  7.680577069623507E-02  8.432624655003418E-05 70970745	  33       2.51       2.59  8.882420933450542E-02  1.008421620447387E-04 70970745
  34       2.59       2.67  8.789919486604350E-02  9.742284729187874E-05 74808016	  34       2.59       2.67  8.194259629028089E-02  8.955338751077336E-05 74808016	  34       2.59       2.67  9.472177046074370E-02  1.068448848024367E-04 74808016
  35       2.67       2.75  9.348597092245178E-02  1.040726636842127E-04 79094804	  35       2.67       2.75  8.715046544238980E-02  9.550551608542341E-05 79094804	  35       2.67       2.75  1.007425375453084E-01  1.143783639138571E-04 79094804
  36       2.75       2.83  9.903787711036210E-02  1.088199617905906E-04 83933003	  36       2.75       2.83  9.232346722420895E-02  9.999413063742472E-05 83933003	  36       2.75       2.83  1.067294885673524E-01  1.193828976589189E-04 83933003
  37       2.83       2.91  1.039874967448953E-01  1.143335510739960E-04 89400597	  37       2.83       2.91  9.693863040143914E-02  1.049802774505559E-04 89400597	  37       2.83       2.91  1.120617709588148E-01  1.255361277961056E-04 89400597
  38       2.91       2.98  1.080807445852166E-01  1.184503391187315E-04 95667013	  38       2.91       2.98  1.007517843630661E-01  1.087170279771905E-04 95667013	  38       2.91       2.98  1.164763168573698E-01  1.301260235795163E-04 95667013
  39       2.98       3.06  1.113629941662033E-01  1.195143883352121E-04 102964051	  39       2.98       3.06  1.038013665686307E-01  1.098213940797879E-04 102964051	  39       2.98       3.06  1.200267106966392E-01  1.311024790678574E-04 102964051
  40       3.06       3.14  1.133188639180531E-01  1.215003712335627E-04 111725983	  40       3.06       3.14  1.056171294452519E-01  1.117095988517241E-04 111725983	  40       3.06       3.14  1.221443469475798E-01  1.331941609645160E-04 111725983
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------	#-------------------------------------------------------------------------------------
# Sum:                       2.6136883563595072E-06  4.3543349246976292E-09 13479000
#=====================================================================================	#=====================================================================================	#=====================================================================================
