# title = Transverse Momentum anti-Muon
# xlabel = $p_{\text{T},\mu^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-07
# ymax=  5.000E-03
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: .5000000000
# Renormalization scaled by: .5000000000
# Number of generated events: 901691205
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  1.128006248365266E-04  1.796089188326710E-07 203432770
   3      40.00      60.00  9.659152784821341E-05  1.599327027616169E-07 190377772
   4      60.00      80.00  6.674592567374744E-05  1.377933657937188E-07 123188443
   5      80.00     100.00  4.339061266378756E-05  1.134122270264963E-07 85089811
   6     100.00     120.00  2.666075278532805E-05  8.877021472879242E-08 60925513
   7     120.00     140.00  1.717714980630362E-05  7.706178318503998E-08 46392507
   8     140.00     160.00  1.158466968901997E-05  6.050490027253595E-08 36932222
   9     160.00     180.00  7.985480881386039E-06  5.485165954896749E-08 30167576
  10     180.00     200.00  5.549075092504422E-06  4.223650950383968E-08 25092586
  11     200.00     220.00  3.969357584325701E-06  3.733721502270014E-08 21167332
  12     220.00     240.00  2.798619311935043E-06  3.216783707709989E-08 18054092
  13     240.00     260.00  1.982867340287454E-06  2.744562251948434E-08 15549308
  14     260.00     280.00  1.499425057918696E-06  2.623045525434470E-08 13500524
  15     280.00     300.00  1.050092593836635E-06  2.152295137638478E-08 11806941
  16     300.00     320.00  7.515394970322235E-07  2.184694831274961E-08 10383313
  17     320.00     340.00  5.538079435075274E-07  1.719800388948427E-08 9186903
  18     340.00     360.00  3.826529031013749E-07  1.459863366917798E-08 8165612
  19     360.00     380.00  2.993509809760089E-07  1.345949503654730E-08 7294323
  20     380.00     400.00  1.817665895142543E-07  1.186515317378026E-08 6538844
  21     400.00     420.00  1.266331474255992E-07  1.037167218945197E-08 5889039
  22     420.00     440.00  8.698548842772615E-08  9.332542277300756E-09 5313621
  23     440.00     460.00  4.776380247979723E-08  8.440876406749418E-09 4812226
  24     460.00     480.00  4.085323679389460E-08  7.545579754691902E-09 4369427
  25     480.00     500.00  2.155605622754127E-08  6.704633827554293E-09 3979369
  26     500.00     520.00  4.469937962701437E-09  6.122244191522053E-09 3631251
  27     520.00     540.00 -4.343694321701288E-09  5.299601415881663E-09 3320735
  28     540.00     560.00 -9.576328412348638E-09  5.004845160649819E-09 3042571
  29     560.00     580.00 -2.556970238652510E-09  4.618354529122915E-09 2795518
  30     580.00     600.00 -1.088877611833670E-08  3.946918470306395E-09 2574230
  31     600.00     620.00 -1.194606489539229E-08  3.425666898205842E-09 2372620
  32     620.00     640.00 -1.532179256535624E-08  3.385572273296950E-09 2189896
  33     640.00     660.00 -1.644097293030430E-08  2.883656027920175E-09 2027035
  34     660.00     680.00 -1.030610322850981E-08  2.668014974242488E-09 1875991
  35     680.00     700.00 -1.199436823563944E-08  2.322815552133942E-09 1739612
  36     700.00     720.00 -1.530608271779200E-08  2.246117423314277E-09 1614504
  37     720.00     740.00 -1.085473372011908E-08  1.841773911637025E-09 1502882
  38     740.00     760.00 -1.287274803015807E-08  1.890894562132693E-09 1398058
  39     760.00     780.00 -9.588260403366415E-09  1.513306382378852E-09 1302290
  40     780.00     800.00 -8.385955945751033E-09  2.279721264781819E-09 1216531
  41     800.00     820.00 -6.342220142497974E-09  1.677945046686564E-09 1136822
  42     820.00     840.00 -8.547034886610444E-09  1.316765719808426E-09 1060605
  43     840.00     860.00 -7.618122547441068E-09  1.184783590954845E-09 991689
  44     860.00     880.00 -7.094577143273819E-09  1.110347608257875E-09 929136
  45     880.00     900.00 -5.439520557947457E-09  9.280085619852539E-10 871710
  46     900.00     920.00 -6.010793832541383E-09  1.039669914601860E-09 817201
  47     920.00     940.00 -4.465248857099854E-09  8.554837865986442E-10 768635
  48     940.00     960.00 -4.736941405647998E-09  8.481576058930117E-10 720968
  49     960.00     980.00 -3.409355803327943E-09  7.692725709634089E-10 678757
  50     980.00    1000.00 -4.968643123103533E-09  6.668276963443170E-10 638126
  51    1000.00    1020.00 -2.620864308984737E-09  6.661291514093058E-10 600061
  52    1020.00    1040.00 -3.231275965253716E-09  5.138845280514846E-10 565231
  53    1040.00    1060.00 -2.670379810415165E-09  5.925553141318888E-10 533622
  54    1060.00    1080.00 -2.822123331362041E-09  4.789011107844249E-10 503451
  55    1080.00    1100.00 -2.408422645356812E-09  3.878261740575241E-10 475244
  56    1100.00    1120.00 -2.065351831807041E-09  3.682975975014835E-10 450013
  57    1120.00    1140.00 -1.552587055877082E-09  3.402823963336568E-10 424005
  58    1140.00    1160.00 -1.704484835509649E-09  3.327431947559742E-10 401116
  59    1160.00    1180.00 -1.460855653026004E-09  2.878584024626974E-10 379730
  60    1180.00    1200.00 -1.298679739453122E-09  2.581244457443970E-10 360759
  61    1200.00    1220.00 -9.446422392963671E-10  2.453443844699690E-10 340200
  62    1220.00    1240.00 -6.184639761774204E-10  2.303257175665974E-10 323207
  63    1240.00    1260.00 -8.947234903091243E-10  2.408310993348824E-10 305509
  64    1260.00    1280.00 -5.423835270605186E-10  1.787601200858118E-10 290315
  65    1280.00    1300.00 -7.294437328055945E-10  1.489872394053629E-10 274911
  66    1300.00    1320.00 -7.124808043734457E-10  1.777883686824805E-10 261641
  67    1320.00    1340.00 -3.026451009334090E-10  1.147776127997588E-10 248714
  68    1340.00    1360.00 -5.074269278759031E-10  1.128596451756611E-10 235938
  69    1360.00    1380.00 -3.201475842435845E-10  1.161492119334876E-10 223985
  70    1380.00    1400.00 -3.498696027417470E-10  1.121108008192329E-10 212630
  71    1400.00    1420.00 -3.820008521357547E-10  9.676632215460041E-11 202437
  72    1420.00    1440.00 -3.777470141108999E-10  8.703907764178108E-11 192444
  73    1440.00    1460.00 -2.566069053141358E-10  1.266422629364682E-10 182961
  74    1460.00    1480.00 -2.205832766636303E-10  1.043844692272880E-10 174711
  75    1480.00    1500.00 -1.495137338508465E-10  7.659999469974107E-11 166212
  76    1500.00    1520.00 -5.503728246513755E-11  7.152539266316070E-11 158646
  77    1520.00    1540.00 -1.639942493232747E-10  5.465603920005825E-11 151147
