            1          id1         born      0.50000      0.50000            0    6.4100577916346331E-03    5.0208097554896217E-06    7.8327059110792532E-02        50,479,000       914,187,802       25h 19.782m
            2          id2         born      0.50000      0.50000            0    2.7733466252091619E-06    4.5967400133325488E-09    1.6574704263611006E-01        13,479,000     1,250,200,555       24h 44.633m
            3          id3         born      0.50000      0.50000            0    3.0948626914612490E-02    2.1938086112091256E-05    7.0885490889849856E-02        47,479,000       873,909,126       25h 25.391m
            4          id4         born      0.50000      0.50000            0    2.2165129376639356E-03    1.6041200211671318E-06    7.2371335799996411E-02        52,479,000       928,322,500       24h 54.194m
            5          id5         born      0.50000      0.50000            0    4.4534827372766051E-03    2.8706212108632318E-06    6.4457894645813196E-02        49,479,000       889,810,460       23h 40.794m
            6          id6         born      0.50000      0.50000            0    6.4018480275808785E-03    4.5593231251958091E-06    7.1218859078706995E-02        47,479,000       819,915,964       23h 21.189m
            7          id7         born      0.50000      0.50000            0    2.7728802696187614E-06    4.4867417458473725E-09    1.6180798698763316E-01        12,479,000     1,158,281,047       21h 51.594m
            8          id8         born      0.50000      0.50000            0    1.4443355765568911E-03    7.0485109246240043E-07    4.8801061464031376E-02        56,479,000       700,906,594       23h 17.235m
            9          id9         born      0.50000      0.50000            0    3.5197399009770113E-03    1.9552775394877763E-06    5.5551762189729681E-02        58,479,000       752,145,643       23h 26.504m
           10         id10         born      0.50000      0.50000            0    3.0361580266598277E-03    1.7617213337872765E-06    5.8024691676717539E-02        58,479,000       715,456,398       23h 11.135m
           11         id11         born      0.50000      0.50000            0    1.2639824165132948E-06    2.4472166539385666E-09    1.9361160582353928E-01         7,872,000     1,245,629,893       22h 37.905m
           12         id12         born      0.50000      0.50000            0    1.2325112688443947E-06    2.4811058806766724E-09    2.0130492461971264E-01         7,156,000     1,139,198,073       21h 29.896m
           13         id13         born      0.50000      0.50000            0    6.2569392178105359E-04    4.0864041999332366E-07    6.5309955198241065E-02        49,479,000       808,514,894       23h 16.276m
           14         id14         born      0.50000      0.50000            0    1.7096049379361819E-04    1.0499350345357293E-07    6.1413898102283225E-02        51,479,000       841,458,147        23h 6.653m
           15         id15         born      0.50000      0.50000            0    2.0906711107874669E-04    9.8078361611542686E-08    4.6912381916733303E-02        62,479,000       763,043,512       23h 11.072m
           16         id16         born      0.50000      0.50000            0    2.0897383533996066E-04    9.8051673278623840E-08    4.6920550182329011E-02        62,479,000       742,112,509        23h 4.428m
           17         id17         born      0.50000      0.50000            0    3.5633781649786544E-04    1.5414685382106996E-07    4.3258628942626789E-02        64,479,000       765,517,357       23h 13.795m
           18         id18         born      0.50000      0.50000            0    1.5510462855314780E-03    7.0330752697641870E-07    4.5344070872483662E-02        61,479,000       762,917,377       23h 24.781m
           19         id19         born      0.50000      0.50000            0    2.0748886038790144E-04    1.2601435922011177E-07    6.0733072119885045E-02        52,479,000       832,393,159       23h 12.769m
           20         id20         born      0.50000      0.50000            0    3.0975632013545008E-02    1.9586144538829847E-05    6.3230814887861614E-02        46,479,000       816,464,695        23h 9.399m
           21         id21         born      0.50000      0.50000            0    3.5150581616511076E-03    2.0263058701729339E-06    5.7646439318691942E-02        58,479,000       729,200,207        23h 7.427m
           22         id22         born      0.50000      0.50000            0    3.0383459358248148E-03    1.7529383425786014E-06    5.7693836699432129E-02        56,479,000       704,486,024       23h 12.685m
           23         id23         born      0.50000      0.50000            0    1.2665890652455304E-06    2.5121586582027830E-09    1.9834046630710467E-01         7,156,000     1,153,870,387       21h 33.216m
           24         id24         born      0.50000      0.50000            0    1.2343537258098727E-06    2.4328876832362299E-09    1.9709809533243694E-01         7,872,000     1,236,094,190       23h 10.922m
           25         id25         born      0.50000      0.50000            0    3.1026302650070149E-02    1.5937284697265640E-05    5.1367012296032015E-02        49,479,000       617,117,929        23h 5.469m
