            1          id1         born      2.00000      2.00000            0    5.8956524710376242E-03    4.4755466746603396E-06    7.5912661009895854E-02        78,479,000     1,008,850,395       23h 12.672m
            2          id2         born      2.00000      2.00000            0   -3.2792147554318063E-04    3.4263704929694439E-07    1.0448752974454886E-01        66,479,000     1,060,627,275       23h 25.041m
            3          id3         born      2.00000      2.00000            0   -2.8986414984964875E-22    1.6866726888413212E-22    5.8188385480446300E+01             1,001           609,700           24.064s
            4          id4         born      2.00000      2.00000            0    1.5010706425285728E-03    1.3135279048227801E-06    8.7506068509215884E-02        54,479,000       901,691,205       22h 48.959m
            5          id5         born      2.00000      2.00000            0   -5.5335688684465692E-04    5.1382433737205630E-07    9.2855867449662996E-02        62,479,000       775,915,689        23h 3.111m
            6          id6         born      2.00000      2.00000            0   -5.8047745659004933E-04    4.6866361788253719E-07    8.0737608767039781E-02        83,479,000     1,034,539,906       23h 18.081m
            7          id7         born      2.00000      2.00000            0   -4.3915475040821813E-22    2.5771645892227697E-22    5.8684656987705488E+01             1,001           708,399           27.296s
            8          id8         born      2.00000      2.00000            0   -3.8894756123812445E-22    3.2798587602988694E-22    8.4326502777346107E+01             1,001           723,820           29.244s
            9          id9         born      2.00000      2.00000            0    2.4657455088254009E-20    5.6856876710362339E-20    2.3058696246980924E+02             1,001            80,262            4.988s
           10         id10         born      2.00000      2.00000            0   -7.9432458455455208E-21    8.7322378519926357E-21    1.0993286651060374E+02             1,001            80,477            4.112s
           11         id11         born      2.00000      2.00000            0    1.0266960932602548E-20    1.1311617362084749E-20    1.1017493332583854E+02             1,001            74,221            3.488s
           12         id12         born      2.00000      2.00000            0    1.0741205013703723E-20    1.0248712285106673E-20    9.5414921063616944E+01             1,001            73,626            4.560s
           13         id13         born      2.00000      2.00000            0    5.2674667095203057E-20    3.1978075687881236E-20    6.0708643170131005E+01             1,001            81,265            4.024s
           14         id14         born      2.00000      2.00000            0    1.1544448416756444E-19    4.2159991789249507E-20    3.6519710831792928E+01             1,001            84,071            4.052s
           15         id15         born      2.00000      2.00000            0   -3.2801911716914914E-04    3.4619166539458756E-07    1.0554008814555385E-01        73,479,000     1,206,645,041        23h 2.203m
           16         id16         born      2.00000      2.00000            0   -5.8728626832741366E-22    2.3987338460115942E-22    4.0844371397328395E+01             1,001           593,167           24.044s
           17         id17         born      2.00000      2.00000            0    6.4443152636703657E-05    6.3624691057145177E-08    9.8729947952465119E-02        68,479,000     1,162,690,616       23h 13.398m
           18         id18         born      2.00000      2.00000            0    9.1201461301232864E-22    5.0087695362091958E-21    5.4919838616023219E+02             1,001            82,879            3.672s
           19         id19         born      2.00000      2.00000            0   -3.0560485763597696E-21    4.4459033481145798E-21    1.4547881805630013E+02             1,001            87,319            4.892s
           20         id20         born      2.00000      2.00000            0    1.5012394557608101E-03    1.4133559114398756E-06    9.4145934282256385E-02        54,479,000       905,606,035       22h 54.884m
           21         id21         born      2.00000      2.00000            0   -1.9134482630528462E-04    2.4159610900584634E-07    1.2626215909302266E-01        53,479,000       909,654,197       22h 53.196m
           22         id22         born      2.00000      2.00000            0   -1.4177965564632529E-22    1.1606338419322644E-22    8.1861804265310766E+01             1,001           574,800           22.236s
           23         id23         born      2.00000      2.00000            0    2.9335322814821997E-20    2.1207119126133936E-20    7.2292093937411195E+01             1,001            89,396            4.240s
           24         id24         born      2.00000      2.00000            0   -4.4537369800276829E-20    4.9116858428148852E-20    1.1028235086267613E+02             1,001            81,441            4.908s
           25         id25         born      2.00000      2.00000            0   -5.5407817436719858E-04    4.3538290825745899E-07    7.8577884565603204E-02        85,479,000     1,032,318,082       22h 57.928m
           26         id26         born      2.00000      2.00000            0   -5.7948823335553668E-04    4.5627196924528575E-07    7.8737055039622639E-02        84,479,000     1,106,914,560       23h 12.895m
           27         id27         born      2.00000      2.00000            0   -2.4957736030331918E-23    9.8187846506618082E-23    3.9341647971309300E+02             1,001           744,623           28.224s
           28         id28         born      2.00000      2.00000            0   -6.5293588637770209E-22    6.5618147145150981E-22    1.0049707561515928E+02             1,001           746,486           26.784s
           29         id29         born      2.00000      2.00000            0    6.4505092247966827E-05    5.6415371951208962E-08    8.7458788112944913E-02        74,479,000     1,176,789,449       23h 11.233m
           30         id30         born      2.00000      2.00000            0   -1.9195126588559758E-04    1.8130293261665021E-07    9.4452585024735525E-02        76,479,000     1,233,184,465       23h 23.757m
           31         id31         born      2.00000      2.00000            0   -2.8612817879417463E-22    1.5671992147511697E-22    5.4772627476112000E+01             1,001           560,877           26.976s
           32         id32         born      2.00000      2.00000            0    1.6408218613663393E-04    1.3387969246574665E-07    8.1593069679278193E-02        84,479,000     1,016,840,273       22h 59.992m
           33         id33         born      2.00000      2.00000            0    4.1127425560098041E-20    1.8301305102816706E-20    4.4499029184488251E+01             1,001            80,323            4.140s
           34         id34         born      2.00000      2.00000            0    2.3386824204684359E-21    3.0150356438357106E-21    1.2892026798712592E+02             1,001            79,223            3.768s
           35         id35         born      2.00000      2.00000            0    1.4704489484563860E-21    1.1795183699975064E-21    8.0214846713020123E+01             1,001            73,904            3.604s
           36         id36         born      2.00000      2.00000            0   -1.6084254151266452E-22    1.7694476597707927E-21    1.1001117261203367E+03             1,001            76,035            3.712s
           37         id37         born      2.00000      2.00000            0   -2.9201140916836014E-21    1.3204995163399586E-21    4.5220819285818393E+01             1,001            81,705            4.192s
           38         id38         born      2.00000      2.00000            0   -9.4911989255231066E-21    5.0201918482473977E-21    5.2893126438931006E+01             1,001            85,298            4.180s
           39         id39         born      2.00000      2.00000            0    6.8207457309857233E-21    6.0080419271602492E-20    8.8084824799530782E+02             1,001            80,695            3.848s
           40         id40         born      2.00000      2.00000            0   -1.0891568633115466E-20    8.9350126455282088E-21    8.2036049594927846E+01             1,001            84,998            4.196s
           41         id41         born      2.00000      2.00000            0   -3.3315822077289128E-21    6.0227140143446942E-21    1.8077638907941832E+02             1,001            74,176            4.008s
           42         id42         born      2.00000      2.00000            0   -1.3712851979992176E-20    1.7335078190038811E-20    1.2641482760356246E+02             1,001            72,681            3.220s
           43         id43         born      2.00000      2.00000            0   -2.9450017991068267E-22    2.1943461866114758E-21    7.4510860647928530E+02             1,001            80,162            4.008s
           44         id44         born      2.00000      2.00000            0   -3.6792219254688986E-20    1.8495741329073042E-20    5.0270795575115656E+01             1,001            82,975            4.896s
           45         id45         born      2.00000      2.00000            0    1.0159498708487501E-20    6.2788548613579705E-21    6.1802801905102434E+01             1,001            84,016            3.640s
           46         id46         born      2.00000      2.00000            0    5.5434880653265779E-21    1.1725538401679801E-20    2.1151914216286900E+02             1,001            85,073            4.060s
           47         id47         born      2.00000      2.00000            0   -1.1295194108810532E-21    1.6409426672918291E-21    1.4527795197533197E+02             1,001            83,253            3.508s
           48         id48         born      2.00000      2.00000            0    1.7321847444629412E-20    1.1955244957864146E-20    6.9018301864624917E+01             1,001            84,326            4.000s
           49         id49         born      2.00000      2.00000            0    1.7627605763952364E-22    9.5412328481487910E-21    5.4126652115514007E+03             1,001            70,264            3.564s
           50         id50         born      2.00000      2.00000            0   -2.9961551227015828E-20    3.8109380175946642E-20    1.2719428272319911E+02             1,001            76,788            3.796s
           51         id51         born      2.00000      2.00000            0   -3.1584732812489946E-21    3.1677772917742383E-21    1.0029457303249893E+02             1,001            84,174            3.968s
           52         id52         born      2.00000      2.00000            0   -4.0246155436464196E-21    5.8802736357770285E-21    1.4610771071189893E+02             1,001            78,166            3.432s
