            1          id1         born      1.00000      1.00000            0    1.1151202927605592E-02    5.6805219378444016E-06    5.0940889289906720E-02        57,479,000     1,719,239,436       21h 47.999m
            2          id2         born      1.00000      1.00000            0    9.3520607618854834E-05    9.4599456596365152E-08    1.0115359491878750E-01        20,479,000     1,822,205,437       20h 48.145m
            3          id3         born      1.00000      1.00000            0    4.2283446144325401E-02    1.8953342616656061E-05    4.4824498343779558E-02        53,479,000     1,658,404,060       21h 27.105m
            4          id4         born      1.00000      1.00000            0    4.3071991685760180E-03    2.9663629575718936E-06    6.8869881365448637E-02        34,479,000     1,024,228,835        21h 7.521m
            5          id5         born      1.00000      1.00000            0    7.2080781593278293E-03    4.4284498165724690E-06    6.1437316836550959E-02        34,479,000     1,056,717,456        21h 5.860m
            6          id6         born      1.00000      1.00000            0    1.1144426970487030E-02    6.8401927940060826E-06    6.1377698576341913E-02        31,479,000     1,038,595,731       20h 52.724m
            7          id7         born      1.00000      1.00000            0    9.3437742416421749E-05    1.2066629955039177E-07    1.2914085510822934E-01        12,479,000     1,121,351,359       19h 50.310m
            8          id8         born      1.00000      1.00000            0    2.1030450886798707E-03    1.4311451524318077E-06    6.8051092206024455E-02        35,479,000     1,017,927,871       21h 17.501m
            9          id9         born      1.00000      1.00000            0    4.7547143816245169E-03    3.0595011192127883E-06    6.4346685702863726E-02        34,479,000     1,026,458,529        21h 3.254m
           10         id10         born      1.00000      1.00000            0    5.2812332013610266E-03    3.3521876637492935E-06    6.3473577778868029E-02        32,479,000     1,022,467,203       20h 56.357m
           11         id11         born      1.00000      1.00000            0    9.0416527932850712E-05    1.3025356999726289E-07    1.4405946896567162E-01         5,913,000     1,153,957,912       19h 34.855m
           12         id12         born      1.00000      1.00000            0    8.5066048413966333E-05    1.2283046269329179E-07    1.4439422658443979E-01         5,913,000     1,172,330,848        20h 7.741m
           13         id13         born      1.00000      1.00000            0    1.1202462221541870E-02    1.0089457614139625E-05    9.0064643063361705E-02        31,479,000       980,832,717        21h 2.215m
           14         id14         born      1.00000      1.00000            0    1.2331679951010507E-03    8.5664457136691581E-07    6.9466980554966390E-02        35,479,000     1,044,212,104       21h 28.444m
           15         id15         born      1.00000      1.00000            0    3.0837005434480733E-04    2.1166097684417977E-07    6.8638628771491780E-02        37,479,000     1,068,769,786       20h 43.037m
           16         id16         born      1.00000      1.00000            0    3.3685942714030214E-04    2.0213442268361843E-07    6.0005570988348605E-02        50,479,000     1,429,913,576       21h 18.337m
