            1          id1         born      0.50000      0.50000            0    1.4935404097103417E-02    7.6888083279098322E-06    5.1480417121094205E-02        57,479,000     1,719,239,436       21h 48.000m
            2          id2         born      0.50000      0.50000            0    1.2241703206765205E-04    1.2346591536126891E-07    1.0085681156935516E-01        20,479,000     1,822,205,437       20h 48.146m
            3          id3         born      0.50000      0.50000            0    5.6705304893926431E-02    2.5662992877358885E-05    4.5256776108274811E-02        53,479,000     1,658,404,060       21h 27.107m
            4          id4         born      0.50000      0.50000            0    5.4988445985227723E-03    3.7905611563423329E-06    6.8933774876282952E-02        34,479,000     1,024,228,835        21h 7.523m
            5          id5         born      0.50000      0.50000            0    9.3932173657616472E-03    5.7764013534722730E-06    6.1495450691126365E-02        34,479,000     1,056,717,456        21h 5.862m
            6          id6         born      0.50000      0.50000            0    1.4926681317731283E-02    9.2358343394430447E-06    6.1874666865647306E-02        31,479,000     1,038,595,731       20h 52.727m
            7          id7         born      0.50000      0.50000            0    1.2230758227157139E-04    1.5748072357727353E-07    1.2875794014765479E-01        12,479,000     1,121,351,359       19h 50.312m
            8          id8         born      0.50000      0.50000            0    2.8071613888261378E-03    1.9160250561794950E-06    6.8254894920049936E-02        35,479,000     1,017,927,871       21h 17.503m
            9          id9         born      0.50000      0.50000            0    6.3733337669640445E-03    4.1119451493669691E-06    6.4517963435103548E-02        34,479,000     1,026,458,529        21h 3.256m
           10         id10         born      0.50000      0.50000            0    7.1067479251422719E-03    4.5465290800660940E-06    6.3974818411405454E-02        32,479,000     1,022,467,203       20h 56.360m
           11         id11         born      0.50000      0.50000            0    1.1923807567604368E-04    1.7118414143267747E-07    1.4356499839679177E-01         5,913,000     1,153,957,912       19h 34.857m
           12         id12         born      0.50000      0.50000            0    1.1214781519541261E-04    1.6127258953815466E-07    1.4380359461942643E-01         5,913,000     1,172,330,848        20h 7.742m
           13         id13         born      0.50000      0.50000            0    1.5028916779249318E-02    1.3785052716590949E-05    9.1723528176190366E-02        31,479,000       980,832,717        21h 2.217m
           14         id14         born      0.50000      0.50000            0    1.6581195302368369E-03    1.1563051534726726E-06    6.9735934737317290E-02        35,479,000     1,044,212,104       21h 28.446m
           15         id15         born      0.50000      0.50000            0    3.9537924764316244E-04    2.7045198568577856E-07    6.8403181830591880E-02        37,479,000     1,068,769,786       20h 43.039m
           16         id16         born      0.50000      0.50000            0    4.3231252701398987E-04    2.5848007984453731E-07    5.9790097138724074E-02        50,479,000     1,429,913,576       21h 18.339m
           17         id17         born      0.50000      0.50000            0    3.9807793083257204E-04    2.3669685260783427E-07    5.9459928389596364E-02        49,479,000     1,416,136,345        21h 6.711m
           18         id18         born      0.50000      0.50000            0    8.0626814813714932E-04    4.2309195086307257E-07    5.2475339853200173E-02        47,479,000     1,424,887,531       20h 59.824m
           19         id19         born      0.50000      0.50000            0    2.8496951446375690E-03    1.5803401747061595E-06    5.5456464446029398E-02        48,479,000     1,426,878,251        21h 8.771m
           20         id20         born      0.50000      0.50000            0    5.3578035596402022E-04    2.9688351916181771E-07    5.5411422956640581E-02        54,479,000     1,561,950,849       21h 28.215m
           21         id21         born      0.50000      0.50000            0    4.4508590041007844E-02    2.7068295282253085E-05    6.0815890274919522E-02        47,479,000     1,560,098,368       21h 20.127m
           22         id22         born      0.50000      0.50000            0    5.6695673702558430E-02    2.4700106925988606E-05    4.3566122973637045E-02        47,479,000     1,577,617,351       21h 11.654m
           23         id23         born      0.50000      0.50000            0    6.3802564538976919E-03    3.1108919873352582E-06    4.8758102590606957E-02        54,479,000     1,632,623,961       21h 29.420m
           24         id24         born      0.50000      0.50000            0    7.1068530513707312E-03    3.9492272778997955E-06    5.5569282906983569E-02        51,479,000     1,496,057,191        21h 8.480m
           25         id25         born      0.50000      0.50000            0    1.1911871528794154E-04    1.2866051012651645E-07    1.0801032383157413E-01         9,526,000     1,918,980,998       21h 33.233m
           26         id26         born      0.50000      0.50000            0    1.1194021299447225E-04    1.2941416915525370E-07    1.1561007942842161E-01         9,526,000     1,873,779,049       20h 53.735m
           27         id27         born      0.50000      0.50000            0    1.5027147631489856E-02    1.1148867826735845E-05    7.4191510592289941E-02        50,479,000     1,496,786,296        21h 9.674m
           28         id28         born      0.50000      0.50000            0    5.5988189236594710E-02    2.7252562858653785E-05    4.8675556809830003E-02        46,479,000     1,437,071,662        21h 6.807m
