# title = Rapidity separation Leptons
# xlabel = $\Delta y_{\text{e}^+\mu^-}$
# ylabel = $\frac{\text{d}\sigma}{\text{d}\Delta y_{\text{e}^+\mu^-}}\,[\text{fb}]$
# xmin= -5.000E+00
# xmax=  5.000E+00
# ymin=  1.000E-04
# ymax=  1.000E-01
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 78738
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      -5.00      -4.75  0.000000000000000E+00  0.000000000000000E+00 0
   2      -4.75      -4.50  9.761808414093210E-24  9.761746424714454E-24 1
   3      -4.50      -4.25  6.512710885106629E-21  6.450792621296679E-21 2
   4      -4.25      -4.00  5.420151508584703E-24  5.420116558122362E-24 2
   5      -4.00      -3.75  1.292510375897999E-25  1.292496258340090E-25 2
   6      -3.75      -3.50 -1.357385679142512E-22  9.344649835869779E-23 5
   7      -3.50      -3.25  6.546333734717300E-23  6.546407350127230E-23 3
   8      -3.25      -3.00 -3.413397168991300E-23  2.599774440917909E-23 7
   9      -3.00      -2.75  1.777221912192943E-22  1.875860017075710E-22 10
  10      -2.75      -2.50 -4.182664913801244E-21  4.986066624013698E-21 14
  11      -2.50      -2.25 -1.295244187012326E-20  7.600307091358655E-21 20
  12      -2.25      -2.00 -8.550108246471450E-20  8.344999814180033E-20 17
  13      -2.00      -1.75 -1.108863423556384E-22  2.925646570243463E-21 18
  14      -1.75      -1.50 -5.469463431373763E-21  2.343522701023526E-21 31
  15      -1.50      -1.25  1.852030019918869E-21  6.146919723633671E-21 30
  16      -1.25      -1.00 -1.266535424561552E-20  1.052528298755451E-20 47
  17      -1.00      -0.75  4.978401948331040E-21  4.833950536146886E-21 43
  18      -0.75      -0.50  2.819411786540043E-21  7.886053315247956E-21 59
  19      -0.50      -0.25 -2.660206259558860E-20  2.890271379978408E-20 76
  20      -0.25       0.00  2.504933485691649E-21  5.789981355802881E-21 82
  21       0.00       0.25  1.960463713907640E-21  3.032820587084338E-21 91
  22       0.25       0.50  4.782231043510385E-21  3.839826103512770E-21 79
  23       0.50       0.75 -1.724352944906765E-22  6.118246782992602E-21 66
  24       0.75       1.00  7.672510952471524E-22  7.518025247320389E-22 55
  25       1.00       1.25  1.865530095810209E-21  1.429324443221663E-21 43
  26       1.25       1.50 -1.830200573360197E-21  2.016580564755545E-21 49
  27       1.50       1.75 -2.538660767518818E-21  2.134702112588949E-21 30
  28       1.75       2.00 -4.887616513055712E-22  4.573620943676489E-22 24
  29       2.00       2.25  9.062196433603569E-22  1.046727669563833E-21 19
  30       2.25       2.50  6.146363880610671E-23  1.376629133807480E-22 14
  31       2.50       2.75 -3.656951754724867E-23  3.599421537555659E-23 15
  32       2.75       3.00 -1.538753303956074E-21  1.798131280337149E-21 14
  33       3.00       3.25 -1.011010139424338E-21  1.011468923440922E-21 11
  34       3.25       3.50 -1.780850772004711E-21  2.293597075484000E-21 9
  35       3.50       3.75  2.628791825308160E-24  2.393399946020822E-24 4
  36       3.75       4.00 -8.521072456811278E-24  2.504569222947360E-23 5
  37       4.00       4.25 -8.806804594189012E-23  8.807532325134769E-23 2
  38       4.25       4.50  0.000000000000000E+00  0.000000000000000E+00 0
  39       4.50       4.75  9.280595706359443E-23  9.280601742990585E-23 2
  40       4.75       5.00  0.000000000000000E+00  0.000000000000000E+00 0
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                      -3.1945770174134331E-20  2.2760602970369294E-20 1001
#=====================================================================================
