# title = Azimuthal Angle between two jets
# xlabel = $\phi_{\text{j}_1\text{j}_2}\,$[$^{\circ}$]
# ylabel = $\frac{\text{d}\sigma}{\text{d}\phi_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{$^{\circ}$}}\right]$
# xmin=  0.000E+00
# xmax=  3.142E+00
# ymin=  1.000E-01
# ymax=  2.000E-01
# kmin=  0.000E+00
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 2.0000000000
# Renormalization scaled by: 2.0000000000
# Number of generated events: 81115
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00       0.08  1.230992287955088E-20  8.919682616616737E-21 21
   2       0.08       0.16  2.476239857856971E-21  2.372614385035127E-21 24
   3       0.16       0.24 -1.482123671296141E-21  1.084795489457644E-21 22
   4       0.24       0.31 -2.558146159047491E-21  1.966636915132803E-21 22
   5       0.31       0.39 -9.276044136190446E-22  1.862908847831113E-21 21
   6       0.39       0.47 -2.837127529773702E-21  2.570797265261349E-21 18
   7       0.47       0.55  3.671168118453497E-22  3.027754903647425E-22 23
   8       0.55       0.63 -7.359604555177360E-21  7.199768169953226E-21 24
   9       0.63       0.71 -8.113727691737826E-22  5.973822834137604E-22 18
  10       0.71       0.79  2.675990106869064E-22  1.600923791522507E-21 22
  11       0.79       0.86 -1.729942861629744E-22  2.320148566999064E-22 17
  12       0.86       0.94  1.164432910644403E-20  1.016963462905509E-20 28
  13       0.94       1.02  6.437191376634528E-21  6.567920128943087E-21 24
  14       1.02       1.10  2.617360773844823E-21  1.683663378843417E-21 31
  15       1.10       1.18 -5.442533839478465E-22  4.712647925666332E-22 21
  16       1.18       1.26  9.253846064729527E-21  7.662881316821555E-21 22
  17       1.26       1.33 -1.189697894688579E-21  2.258153714345530E-21 28
  18       1.33       1.41  2.843659371738367E-21  2.336172910826053E-21 21
  19       1.41       1.49 -1.351086465962117E-20  2.009434246997593E-20 24
  20       1.49       1.57 -1.630530961894629E-21  2.523064411826864E-21 20
  21       1.57       1.65  3.173110802062247E-21  5.003065421440621E-21 16
  22       1.65       1.73  2.334969933160525E-21  3.807713124728456E-21 20
  23       1.73       1.81 -2.001566168920670E-20  1.992235471621222E-20 21
  24       1.81       1.89 -3.547208863791118E-21  2.420685591660508E-21 25
  25       1.89       1.96  4.622398463360722E-22  3.650948777360635E-21 28
  26       1.96       2.04 -7.682304245490068E-21  6.886670064599525E-21 24
  27       2.04       2.12  8.908806593004200E-22  1.050508664057760E-21 25
  28       2.12       2.20 -1.631445520738861E-21  1.100822772613490E-21 26
  29       2.20       2.28 -1.515402863995225E-20  1.715996750703003E-20 40
  30       2.28       2.36  6.373420868155294E-21  4.789964082296740E-21 28
  31       2.36       2.44 -4.166682160150677E-20  3.775810237410869E-20 31
  32       2.44       2.51 -2.741373496073330E-21  7.753730414609780E-21 23
  33       2.51       2.59 -2.715035496419150E-21  1.009281438177911E-20 31
  34       2.59       2.67  6.519095270115371E-22  2.059612291433072E-21 32
  35       2.67       2.75  1.891250658839881E-21  2.232360796580308E-21 27
  36       2.75       2.83 -9.971470261623563E-22  1.254089418192491E-21 22
  37       2.83       2.91  2.956862088249877E-20  3.230843719275698E-20 30
  38       2.91       2.98 -2.668046666110498E-22  1.758599630013715E-21 38
  39       2.98       3.06  5.840563890289352E-21  7.401211205991341E-21 28
  40       3.06       3.14  1.280703760976685E-20  1.255268972610079E-20 35
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                      -1.3533102762046338E-21  5.2479403218527874E-21 1001
#=====================================================================================
