# title = Missing Transverse Momentum
# xlabel = $p_{\text{T},\text{miss}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{miss}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin=  0.000E+00
# kmax=  1.000E+02
# logscale = true
# Renormalization and factorization scale scaled by: 2.0000000000
# Renormalization scaled by: 2.0000000000
# Number of generated events: 81115
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      10.00      30.00  1.379649885778154E-22  1.376835126328496E-22 127
   2      30.00      50.00 -2.051101186319390E-24  5.423985134895010E-23 90
   3      50.00      70.00 -1.273116403960537E-22  1.481607687403424E-22 84
   4      70.00      90.00 -2.061145720693317E-22  1.395079651132838E-22 63
   5      90.00     110.00  8.878832327602002E-23  5.365085128842100E-23 58
   6     110.00     130.00  2.181814517125834E-24  1.261843182277935E-23 53
   7     130.00     150.00  3.653428317806814E-23  2.671972988999923E-23 29
   8     150.00     170.00 -1.923074719264418E-24  2.694899832983455E-24 29
   9     170.00     190.00 -3.625411640117741E-24  8.767826149046485E-24 31
  10     190.00     210.00 -1.093985872248692E-24  1.143528595441942E-24 25
  11     210.00     230.00  1.767734873168343E-25  5.147773997258576E-25 18
  12     230.00     250.00 -4.547632967289267E-24  5.734703323960796E-24 23
  13     250.00     270.00 -3.827356529392404E-24  4.770787708871367E-24 22
  14     270.00     290.00 -4.191942729669885E-24  2.985169575728282E-24 23
  15     290.00     310.00 -3.131250967104596E-25  4.137881576861279E-25 16
  16     310.00     330.00 -4.061646827285422E-26  2.631274553118763E-26 17
  17     330.00     350.00  2.592408838099903E-23  2.566483844978104E-23 17
  18     350.00     370.00 -3.138750927973395E-25  2.462550439477446E-25 14
  19     370.00     390.00 -2.785703825162530E-26  3.443207097685791E-26 15
  20     390.00     410.00 -3.945191201501283E-25  3.927336003112060E-25 14
  21     410.00     430.00 -2.350807656458531E-25  2.532936395003172E-25 12
  22     430.00     450.00  5.157942229061486E-27  1.121940378004875E-26 6
  23     450.00     470.00  5.114893395337129E-26  3.997173614604728E-26 8
  24     470.00     490.00  1.762486736585556E-27  2.435026178814374E-27 9
  25     490.00     510.00  2.943851290740112E-27  3.693201275879976E-27 6
  26     510.00     530.00 -1.871490709060925E-26  1.682930915751000E-26 6
  27     530.00     550.00 -1.580138196055659E-25  1.152646538241315E-25 5
  28     550.00     570.00 -2.867891128210011E-25  2.716896052423436E-25 9
  29     570.00     590.00 -6.374334630449521E-25  6.406306015689115E-25 7
  30     590.00     610.00  2.243020604717376E-25  1.934069211779725E-25 5
  31     610.00     630.00 -3.001953899366757E-26  3.010552516106690E-26 6
  32     630.00     650.00  2.586767314922335E-26  2.595540415959656E-26 8
  33     650.00     670.00  1.170792390560098E-26  1.180595653121066E-26 3
  34     670.00     690.00 -6.847820747482833E-26  5.255353297174162E-26 8
  35     690.00     710.00  1.563033303987447E-27  1.747587766096539E-27 3
  36     710.00     730.00 -2.899015205012789E-26  2.404575760786382E-26 6
  37     730.00     750.00  2.727785859189467E-28  8.255598527678574E-28 3
  38     750.00     770.00 -5.374848657635573E-30  4.041443801449531E-30 4
  39     770.00     790.00 -6.389891887328317E-27  4.088947117190009E-27 3
  40     790.00     810.00 -2.780373627330224E-32  2.780356488809626E-32 1
  41     810.00     830.00 -3.084414066655938E-27  4.557846607635315E-27 3
  42     830.00     850.00  0.000000000000000E+00  0.000000000000000E+00 0
  43     850.00     870.00  5.403941030742811E-31  5.403907720271961E-31 1
  44     870.00     890.00  4.470963627036524E-28  4.470936067538239E-28 1
  45     890.00     910.00 -2.064490810150190E-28  2.064478084407891E-28 1
  46     910.00     930.00 -6.496361456336976E-28  6.494940383012046E-28 2
  47     930.00     950.00 -7.021146462275395E-27  7.017661126776607E-27 3
  48     950.00     970.00 -5.497193127172367E-27  5.494525945736912E-27 3
  49     970.00     990.00 -3.671411060715512E-30  3.775782714660580E-30 3
  50     990.00    1010.00 -1.124588459004367E-31  1.041539437772982E-31 2
  51    1010.00    1030.00  6.294163313512303E-28  6.294085360287031E-28 2
  52    1030.00    1050.00 -3.547613757290615E-30  3.543241548247010E-30 3
  53    1050.00    1070.00  0.000000000000000E+00  0.000000000000000E+00 1
  54    1070.00    1090.00 -2.265985427041568E-28  2.075352164461222E-28 5
  55    1090.00    1110.00  2.689799724684643E-29  1.898337289220718E-29 3
  56    1110.00    1130.00  0.000000000000000E+00  0.000000000000000E+00 0
  57    1130.00    1150.00  4.256928079557133E-30  4.071688809584883E-30 3
  58    1150.00    1170.00 -3.060191215371315E-27  2.711633987382174E-27 3
  59    1170.00    1190.00 -1.920263022773688E-30  2.055200225301158E-30 2
  60    1190.00    1210.00  0.000000000000000E+00  0.000000000000000E+00 2
  61    1210.00    1230.00 -1.142717439872884E-27  1.131036589085011E-27 2
  62    1230.00    1250.00  0.000000000000000E+00  0.000000000000000E+00 0
  63    1250.00    1270.00 -6.774441844410710E-31  6.774400086026173E-31 1
  64    1270.00    1290.00  4.346448564322940E-27  4.346421772348827E-27 1
  65    1290.00    1310.00  0.000000000000000E+00  0.000000000000000E+00 0
  66    1310.00    1330.00  9.510828856861246E-36  9.510770231094313E-36 1
  67    1330.00    1350.00  7.887070576930330E-31  7.887021960183209E-31 1
  68    1350.00    1370.00 -4.653848869346603E-31  4.653820182524112E-31 1
  69    1370.00    1390.00  0.000000000000000E+00  0.000000000000000E+00 0
  70    1390.00    1410.00  0.000000000000000E+00  0.000000000000000E+00 0
  71    1410.00    1430.00  1.619379579632298E-31  1.621677951424617E-31 3
  72    1430.00    1450.00  4.655816747976949E-32  4.655788049024243E-32 1
  73    1450.00    1470.00  7.078331805815296E-33  7.078288174220512E-33 1
  74    1470.00    1490.00 -1.898871655330510E-31  1.898859950482407E-31 1
  75    1490.00    1510.00  0.000000000000000E+00  0.000000000000000E+00 0
  76    1510.00    1530.00 -8.655982946724993E-31  8.655929590319736E-31 1
  77    1530.00    1550.00  0.000000000000000E+00  0.000000000000000E+00 0
  78    1550.00    1570.00  8.689807791358470E-30  6.495012503300103E-30 2
  79    1570.00    1590.00  0.000000000000000E+00  0.000000000000000E+00 0
  80    1590.00    1610.00  0.000000000000000E+00  0.000000000000000E+00 0
  81    1610.00    1630.00 -1.158537735535515E-30  1.158530594184925E-30 1
  82    1630.00    1650.00  0.000000000000000E+00  0.000000000000000E+00 0
  83    1650.00    1670.00 -4.349363840887558E-28  4.349333714763874E-28 2
  84    1670.00    1690.00  0.000000000000000E+00  0.000000000000000E+00 0
  85    1690.00    1710.00  0.000000000000000E+00  0.000000000000000E+00 0
  86    1710.00    1730.00  0.000000000000000E+00  0.000000000000000E+00 0
  87    1730.00    1750.00  2.939922800192657E-33  2.939904678193882E-33 1
  88    1750.00    1770.00  0.000000000000000E+00  0.000000000000000E+00 0
  89    1770.00    1790.00  0.000000000000000E+00  0.000000000000000E+00 0
  90    1790.00    1810.00 -1.007467413326327E-31  7.961508090782820E-32 3
  91    1810.00    1830.00  0.000000000000000E+00  0.000000000000000E+00 0
  92    1830.00    1850.00  0.000000000000000E+00  0.000000000000000E+00 0
  93    1850.00    1870.00  0.000000000000000E+00  0.000000000000000E+00 0
  94    1870.00    1890.00 -2.447833958220577E-30  2.368386149692493E-30 2
  95    1890.00    1910.00 -1.246911252554674E-29  1.246903566460267E-29 1
  96    1910.00    1930.00  0.000000000000000E+00  0.000000000000000E+00 0
  97    1930.00    1950.00  0.000000000000000E+00  0.000000000000000E+00 0
  98    1950.00    1970.00  0.000000000000000E+00  0.000000000000000E+00 0
  99    1970.00    1990.00  0.000000000000000E+00  0.000000000000000E+00 0
 100    1990.00    2010.00  0.000000000000000E+00  0.000000000000000E+00 0
 101    2010.00    2030.00  0.000000000000000E+00  0.000000000000000E+00 0
 102    2030.00    2050.00 -1.432607777537067E-31  1.432598946789407E-31 1
 103    2050.00    2070.00 -6.022506528272383E-33  5.705120162834219E-33 2
 104    2070.00    2090.00  0.000000000000000E+00  0.000000000000000E+00 0
 105    2090.00    2110.00  0.000000000000000E+00  0.000000000000000E+00 0
 106    2110.00    2130.00  0.000000000000000E+00  0.000000000000000E+00 0
 107    2130.00    2150.00  7.980008116206396E-30  7.979958926582338E-30 1
 108    2150.00    2170.00  0.000000000000000E+00  0.000000000000000E+00 0
 109    2170.00    2190.00  7.555448051956407E-28  7.555401479366020E-28 1
 110    2190.00    2210.00  0.000000000000000E+00  0.000000000000000E+00 0
 111    2210.00    2230.00  0.000000000000000E+00  0.000000000000000E+00 0
 112    2230.00    2250.00  0.000000000000000E+00  0.000000000000000E+00 0
 113    2250.00    2270.00  0.000000000000000E+00  0.000000000000000E+00 0
 114    2270.00    2290.00  0.000000000000000E+00  0.000000000000000E+00 0
 115    2290.00    2310.00  0.000000000000000E+00  0.000000000000000E+00 0
 116    2310.00    2330.00  0.000000000000000E+00  0.000000000000000E+00 0
 117    2330.00    2350.00  0.000000000000000E+00  0.000000000000000E+00 0
 118    2350.00    2370.00  0.000000000000000E+00  0.000000000000000E+00 0
 119    2370.00    2390.00  0.000000000000000E+00  0.000000000000000E+00 0
 120    2390.00    2410.00  8.424400026464036E-33  8.424348097560682E-33 1
 121    2410.00    2430.00  0.000000000000000E+00  0.000000000000000E+00 0
 122    2430.00    2450.00  0.000000000000000E+00  0.000000000000000E+00 0
 123    2450.00    2470.00 -5.813198802991595E-33  5.813162969812038E-33 1
 124    2470.00    2490.00  0.000000000000000E+00  0.000000000000000E+00 0
 125    2490.00    2510.00  0.000000000000000E+00  0.000000000000000E+00 0
 126    2510.00    2530.00  1.471283811713847E-32  1.471274742562973E-32 1
 127    2530.00    2550.00  0.000000000000000E+00  0.000000000000000E+00 0
 128    2550.00    2570.00  0.000000000000000E+00  0.000000000000000E+00 0
 129    2570.00    2590.00  0.000000000000000E+00  0.000000000000000E+00 0
 130    2590.00    2610.00  0.000000000000000E+00  0.000000000000000E+00 0
 131    2610.00    2630.00  0.000000000000000E+00  0.000000000000000E+00 0
 132    2630.00    2650.00  0.000000000000000E+00  0.000000000000000E+00 0
 133    2650.00    2670.00  0.000000000000000E+00  0.000000000000000E+00 0
 134    2670.00    2690.00  0.000000000000000E+00  0.000000000000000E+00 0
 135    2690.00    2710.00  0.000000000000000E+00  0.000000000000000E+00 0
 136    2710.00    2730.00  0.000000000000000E+00  0.000000000000000E+00 0
 137    2730.00    2750.00  0.000000000000000E+00  0.000000000000000E+00 0
 138    2750.00    2770.00  0.000000000000000E+00  0.000000000000000E+00 0
 139    2770.00    2790.00  0.000000000000000E+00  0.000000000000000E+00 0
 140    2790.00    2810.00  0.000000000000000E+00  0.000000000000000E+00 0
 141    2810.00    2830.00 -4.041326701751449E-32  4.041301790581151E-32 1
 142    2830.00    2850.00  0.000000000000000E+00  0.000000000000000E+00 0
 143    2850.00    2870.00  0.000000000000000E+00  0.000000000000000E+00 0
 144    2870.00    2890.00  0.000000000000000E+00  0.000000000000000E+00 0
 145    2890.00    2910.00  0.000000000000000E+00  0.000000000000000E+00 0
 146    2910.00    2930.00  0.000000000000000E+00  0.000000000000000E+00 0
 147    2930.00    2950.00  0.000000000000000E+00  0.000000000000000E+00 0
 148    2950.00    2970.00  0.000000000000000E+00  0.000000000000000E+00 0
 149    2970.00    2990.00  0.000000000000000E+00  0.000000000000000E+00 0
 150    2990.00    3010.00  0.000000000000000E+00  0.000000000000000E+00 0
 151    3010.00    3030.00  0.000000000000000E+00  0.000000000000000E+00 1
 152    3030.00    3050.00  0.000000000000000E+00  0.000000000000000E+00 0
 153    3050.00    3070.00  0.000000000000000E+00  0.000000000000000E+00 0
 154    3070.00    3090.00  0.000000000000000E+00  0.000000000000000E+00 0
 155    3090.00    3110.00  0.000000000000000E+00  0.000000000000000E+00 0
 156    3110.00    3130.00  0.000000000000000E+00  0.000000000000000E+00 0
 157    3130.00    3150.00  0.000000000000000E+00  0.000000000000000E+00 0
 158    3150.00    3170.00  0.000000000000000E+00  0.000000000000000E+00 0
 159    3170.00    3190.00 -1.577740289067041E-33  1.577730563707048E-33 1
 160    3190.00    3210.00  0.000000000000000E+00  0.000000000000000E+00 0
 161    3210.00    3230.00  0.000000000000000E+00  0.000000000000000E+00 0
 162    3230.00    3250.00  0.000000000000000E+00  0.000000000000000E+00 0
 163    3250.00    3270.00  0.000000000000000E+00  0.000000000000000E+00 0
 164    3270.00    3290.00  0.000000000000000E+00  0.000000000000000E+00 0
 165    3290.00    3310.00  0.000000000000000E+00  0.000000000000000E+00 0
 166    3310.00    3330.00  0.000000000000000E+00  0.000000000000000E+00 0
 167    3330.00    3350.00  0.000000000000000E+00  0.000000000000000E+00 0
 168    3350.00    3370.00  0.000000000000000E+00  0.000000000000000E+00 0
 169    3370.00    3390.00  0.000000000000000E+00  0.000000000000000E+00 0
 170    3390.00    3410.00  0.000000000000000E+00  0.000000000000000E+00 0
 171    3410.00    3430.00  0.000000000000000E+00  0.000000000000000E+00 0
 172    3430.00    3450.00  0.000000000000000E+00  0.000000000000000E+00 0
 173    3450.00    3470.00  0.000000000000000E+00  0.000000000000000E+00 0
 174    3470.00    3490.00  0.000000000000000E+00  0.000000000000000E+00 0
 175    3490.00    3510.00  0.000000000000000E+00  0.000000000000000E+00 0
 176    3510.00    3530.00  0.000000000000000E+00  0.000000000000000E+00 0
 177    3530.00    3550.00  0.000000000000000E+00  0.000000000000000E+00 0
 178    3550.00    3570.00  0.000000000000000E+00  0.000000000000000E+00 0
 179    3570.00    3590.00  0.000000000000000E+00  0.000000000000000E+00 0
 180    3590.00    3610.00  0.000000000000000E+00  0.000000000000000E+00 0
 181    3610.00    3630.00  0.000000000000000E+00  0.000000000000000E+00 0
 182    3630.00    3650.00  0.000000000000000E+00  0.000000000000000E+00 0
 183    3650.00    3670.00  0.000000000000000E+00  0.000000000000000E+00 0
 184    3670.00    3690.00  0.000000000000000E+00  0.000000000000000E+00 0
 185    3690.00    3710.00  0.000000000000000E+00  0.000000000000000E+00 0
 186    3710.00    3730.00  0.000000000000000E+00  0.000000000000000E+00 0
 187    3730.00    3750.00  0.000000000000000E+00  0.000000000000000E+00 0
 188    3750.00    3770.00  0.000000000000000E+00  0.000000000000000E+00 0
 189    3770.00    3790.00  0.000000000000000E+00  0.000000000000000E+00 0
 190    3790.00    3810.00  0.000000000000000E+00  0.000000000000000E+00 0
 191    3810.00    3830.00  0.000000000000000E+00  0.000000000000000E+00 0
 192    3830.00    3850.00  0.000000000000000E+00  0.000000000000000E+00 0
 193    3850.00    3870.00  0.000000000000000E+00  0.000000000000000E+00 0
 194    3870.00    3890.00  0.000000000000000E+00  0.000000000000000E+00 0
 195    3890.00    3910.00  0.000000000000000E+00  0.000000000000000E+00 0
 196    3910.00    3930.00  0.000000000000000E+00  0.000000000000000E+00 0
 197    3930.00    3950.00  0.000000000000000E+00  0.000000000000000E+00 0
 198    3950.00    3970.00  0.000000000000000E+00  0.000000000000000E+00 0
 199    3970.00    3990.00  0.000000000000000E+00  0.000000000000000E+00 0
 200    3990.00    4010.00  0.000000000000000E+00  0.000000000000000E+00 0
 201    4010.00    4030.00  0.000000000000000E+00  0.000000000000000E+00 0
 202    4030.00    4050.00  0.000000000000000E+00  0.000000000000000E+00 0
 203    4050.00    4070.00  0.000000000000000E+00  0.000000000000000E+00 0
 204    4070.00    4090.00  0.000000000000000E+00  0.000000000000000E+00 0
 205    4090.00    4110.00  0.000000000000000E+00  0.000000000000000E+00 0
 206    4110.00    4130.00  0.000000000000000E+00  0.000000000000000E+00 0
 207    4130.00    4150.00  0.000000000000000E+00  0.000000000000000E+00 0
 208    4150.00    4170.00  0.000000000000000E+00  0.000000000000000E+00 0
 209    4170.00    4190.00  0.000000000000000E+00  0.000000000000000E+00 0
 210    4190.00    4210.00  0.000000000000000E+00  0.000000000000000E+00 0
 211    4210.00    4230.00  0.000000000000000E+00  0.000000000000000E+00 0
 212    4230.00    4250.00  0.000000000000000E+00  0.000000000000000E+00 0
 213    4250.00    4270.00  0.000000000000000E+00  0.000000000000000E+00 0
 214    4270.00    4290.00  0.000000000000000E+00  0.000000000000000E+00 0
 215    4290.00    4310.00  0.000000000000000E+00  0.000000000000000E+00 0
 216    4310.00    4330.00  0.000000000000000E+00  0.000000000000000E+00 0
