            1          id1         born      2.00000      2.00000            0    1.2359968930551547E-01    5.0975593848207648E-05    4.1242493516472724E-02        76,479,000       977,639,169       20h 22.017m
            2          id2         born      2.00000      2.00000            0    5.8587186097792069E-03    3.3564384564490379E-06    5.7289634133418969E-02        65,479,000     1,134,931,613       20h 25.172m
            3          id3         born      2.00000      2.00000            0    2.5217308274947037E-06    3.2457630477681595E-09    1.2871171706271162E-01        18,479,000     1,691,128,845       19h 59.785m
            4          id4         born      2.00000      2.00000            0    2.3376663263129992E-02    1.2951522782895846E-05    5.5403641816251736E-02        64,479,000     1,138,668,893       20h 13.232m
            5          id5         born      2.00000      2.00000            0    8.0432760270228738E-03    3.8274818024627909E-06    4.7586105333245532E-02        77,479,000     1,001,124,683       20h 23.311m
            6          id6         born      2.00000      2.00000            0    7.1909119967907831E-03    3.8397948830301944E-06    5.3397884506775337E-02        79,479,000       998,364,181       20h 15.262m
            7          id7         born      2.00000      2.00000            0    2.7612593470318638E-06    4.2276483648966910E-09    1.5310580548839353E-01        11,479,000     1,752,496,363       19h 49.266m
            8          id8         born      2.00000      2.00000            0    2.8829699370576964E-06    4.4568853943390841E-09    1.5459354386774132E-01        10,479,000     1,698,318,379        19h 3.968m
            9          id9         born      2.00000      2.00000            0    2.5780249173752525E-03    1.0271585627925691E-06    3.9842848526008168E-02        83,479,000     1,053,933,272       20h 19.690m
           10         id10         born      2.00000      2.00000            0    2.5875954548881253E-03    1.0520057640725475E-06    4.0655727775578084E-02        85,479,000     1,058,907,696       20h 14.499m
           11         id11         born      2.00000      2.00000            0    2.1025142357921044E-03    1.1165207877276997E-06    5.3104077428853175E-02        71,479,000     1,219,030,012       20h 21.549m
           12         id12         born      2.00000      2.00000            0    3.3534313450641895E-03    1.6690584503636514E-06    4.9771660088413210E-02        69,479,000     1,171,220,229       20h 11.532m
           13         id13         born      2.00000      2.00000            0    2.8555440936812843E-03    1.2270138185584090E-06    4.2969527988502482E-02        85,479,000     1,050,439,154       20h 16.619m
           14         id14         born      2.00000      2.00000            0    3.4447479217554651E-03    1.2956601008068815E-06    3.7612624500738649E-02        85,479,000     1,078,476,839       20h 17.096m
           15         id15         born      2.00000      2.00000            0    5.8559417252475043E-03    3.7662401426151291E-06    6.4314850101346369E-02        64,479,000     1,179,224,644       20h 27.380m
           16         id16         born      2.00000      2.00000            0    2.5224581976364642E-06    3.2695157339281967E-09    1.2961625040968858E-01        18,479,000     1,701,955,513        20h 3.216m
           17         id17         born      2.00000      2.00000            0    7.4692740462628711E-04    4.3485560478979640E-07    5.8219259608953466E-02        63,479,000     1,189,997,207       20h 23.969m
           18         id18         born      2.00000      2.00000            0    1.6802302405428412E-04    9.9673629319598753E-08    5.9321411384309242E-02        64,479,000     1,195,874,561        20h 7.840m
           19         id19         born      2.00000      2.00000            0    2.5524180902993193E-04    1.3799344480064022E-07    5.4063809265847147E-02        68,479,000     1,263,751,187       20h 29.514m
           20         id20         born      2.00000      2.00000            0    2.3375964319774702E-02    1.4661918013920419E-05    6.2722195385613647E-02        64,479,000     1,172,701,817       20h 26.770m
           21         id21         born      2.00000      2.00000            0    2.8593072941987189E-03    1.8787175463807159E-06    6.5705338848764783E-02        63,479,000     1,168,449,330       20h 24.805m
           22         id22         born      2.00000      2.00000            0    1.6421158311606786E-06    2.2072722623842366E-09    1.3441635605108895E-01        18,479,000     1,756,046,489       20h 24.553m
           23         id23         born      2.00000      2.00000            0    8.7119122064594574E-04    5.2174085014911186E-07    5.9888212574303316E-02        68,479,000     1,224,367,604       20h 18.190m
           24         id24         born      2.00000      2.00000            0    1.0780211239663111E-03    6.4504201032932408E-07    5.9835748668453925E-02        66,479,000     1,199,409,803        20h 9.385m
           25         id25         born      2.00000      2.00000            0    8.0486258831333340E-03    3.9676857722617880E-06    4.9296436806392667E-02        79,479,000     1,004,237,587       20h 23.444m
           26         id26         born      2.00000      2.00000            0    7.1874442362738671E-03    3.5759664049698403E-06    4.9752962074091890E-02        78,479,000     1,028,587,936       20h 22.597m
           27         id27         born      2.00000      2.00000            0    2.7630834389425521E-06    4.0897174087486301E-09    1.4801280884640197E-01        11,479,000     1,765,854,434       20h 26.939m
           28         id28         born      2.00000      2.00000            0    2.8814559386030522E-06    4.4902550661272329E-09    1.5583285539684971E-01        11,479,000     1,819,743,650       20h 28.621m
           29         id29         born      2.00000      2.00000            0    7.4765010093898014E-04    3.8506261031078981E-07    5.1503050668646522E-02        66,479,000     1,148,540,554       20h 23.403m
           30         id30         born      2.00000      2.00000            0    2.8581652524140078E-03    1.6856082781545651E-06    5.8975186152406670E-02        65,479,000     1,148,593,310       20h 20.991m
           31         id31         born      2.00000      2.00000            0    1.6458997045508770E-06    2.2867695111609968E-09    1.3893735473906027E-01        17,479,000     1,672,061,353       19h 39.266m
           32         id32         born      2.00000      2.00000            0    1.7532886512154971E-03    7.7449133254181750E-07    4.4173635185791468E-02        79,479,000       990,062,249        20h 8.478m
           33         id33         born      2.00000      2.00000            0    3.4415896905701962E-03    1.2714764636688980E-06    3.6944452360276631E-02        87,479,000     1,087,473,384       20h 20.116m
           34         id34         born      2.00000      2.00000            0    1.9264767949631048E-04    8.5384949537443007E-08    4.4321815741921906E-02        83,479,000     1,038,632,097       20h 13.252m
           35         id35         born      2.00000      2.00000            0    2.1918771770845934E-04    1.1553507925702954E-07    5.2710562646900799E-02        70,479,000     1,186,611,653       20h 15.134m
           36         id36         born      2.00000      2.00000            0    3.3286053414911105E-04    1.6211623683791917E-07    4.8703952618575144E-02        71,479,000     1,218,749,056       20h 20.738m
           37         id37         born      2.00000      2.00000            0    2.9161050483591291E-04    1.1802049235364380E-07    4.0471961879443630E-02        88,479,000     1,069,194,763       20h 23.186m
           38         id38         born      2.00000      2.00000            0    2.9130768264537603E-04    1.1948608732408946E-07    4.1017142506861407E-02        84,479,000     1,047,982,171       20h 21.346m
           39         id39         born      2.00000      2.00000            0    2.5789257076849420E-03    1.0174585036807461E-06    3.9452803958207133E-02        83,479,000     1,028,587,143       20h 15.585m
           40         id40         born      2.00000      2.00000            0    2.5889339160603290E-03    1.0550295960690875E-06    4.0751507387819415E-02        85,479,000     1,098,887,614       20h 25.724m
           41         id41         born      2.00000      2.00000            0    1.6767555585745801E-04    8.7169099924160372E-08    5.1986766632975016E-02        69,479,000     1,183,748,397       20h 10.649m
           42         id42         born      2.00000      2.00000            0    8.7230659754622831E-04    4.6638901372284098E-07    5.3466179785270337E-02        70,479,000     1,196,494,118       20h 18.639m
           43         id43         born      2.00000      2.00000            0    1.9275088934483063E-04    8.4440885608899151E-08    4.3808298833752576E-02        85,479,000     1,029,892,831       20h 17.065m
           44         id44         born      2.00000      2.00000            0    2.1003251607098453E-03    1.2598752189739271E-06    5.9984770098555976E-02        67,479,000     1,212,751,767       20h 12.939m
           45         id45         born      2.00000      2.00000            0    2.1903728253497612E-04    1.2777561243463607E-07    5.8335097548625182E-02        68,479,000     1,259,829,130       20h 23.223m
           46         id46         born      2.00000      2.00000            0    3.3494516592158172E-03    1.8233972647902233E-06    5.4438679829077519E-02        69,479,000     1,225,905,979       20h 14.466m
           47         id47         born      2.00000      2.00000            0    3.3298631595647378E-04    1.8015812724193043E-07    5.4103763010333365E-02        70,479,000     1,271,205,929       20h 32.381m
           48         id48         born      2.00000      2.00000            0    2.8552994889119378E-03    1.2110434464658376E-06    4.2413885169269125E-02        84,479,000     1,089,050,903       20h 18.239m
           49         id49         born      2.00000      2.00000            0    2.5510046644281853E-04    1.2307954477524055E-07    4.8247479313343070E-02        70,479,000     1,195,363,792       20h 12.588m
           50         id50         born      2.00000      2.00000            0    1.0779791846341298E-03    5.6064940277960027E-07    5.2009297653542987E-02        70,479,000     1,205,741,832       20h 12.882m
           51         id51         born      2.00000      2.00000            0    2.9141415332279634E-04    1.2067594100258378E-07    4.1410459864971737E-02        85,479,000     1,063,587,897       20h 20.249m
