            1          id1         born      2.00000      2.00000            0    6.0301685770313470E-03    5.4941429475846481E-06    9.1110934585006506E-02        87,649,000     1,877,897,186          averaged
            2          id2         born      2.00000      2.00000            0    2.7126906556227068E-06    3.4934155560493823E-09    1.2878046189337639E-01        18,479,000     1,706,732,521       19h 51.734m
            3          id3         born      2.00000      2.00000            0    2.9368230901408440E-02    1.7531650186568012E-05    5.9695969585036299E-02        64,479,000     1,169,784,539       20h 19.436m
            4          id4         born      2.00000      2.00000            0    2.1824577127879962E-03    1.3472059904425748E-06    6.1728847370040300E-02        69,479,000     1,229,619,952       20h 17.926m
            5          id5         born      2.00000      2.00000            0    4.3196243799585830E-03    2.3085529536176680E-06    5.3443372630464746E-02        69,479,000     1,246,688,728       20h 16.931m
            6          id6         born      2.00000      2.00000            0    6.0312277831450134E-03    3.4232308193226710E-06    5.6758440277936424E-02        68,479,000     1,169,382,248       20h 33.048m
            7          id7         born      2.00000      2.00000            0    2.7120707988083041E-06    3.3558727437568481E-09    1.2373839006088755E-01        19,479,000     1,791,984,462       20h 42.415m
            8          id8         born      2.00000      2.00000            0    1.3607738326121984E-03    5.5085669698057407E-07    4.0481135349518485E-02        77,479,000       949,180,105       20h 10.353m
            9          id9         born      2.00000      2.00000            0    3.2957073037012019E-03    1.4567120381598326E-06    4.4200285520619227E-02        80,479,000     1,019,028,079       20h 16.573m
           10         id10         born      2.00000      2.00000            0    2.8597545837007929E-03    1.3027968894772447E-06    4.5556247969757678E-02        81,479,000       981,931,444       20h 14.638m
           11         id11         born      2.00000      2.00000            0    1.2307098811461253E-06    1.9602767221166642E-09    1.5928016441138132E-01        11,479,000     1,791,278,618       19h 48.612m
           12         id12         born      2.00000      2.00000            0    1.2013759360260331E-06    1.8543820205911794E-09    1.5435484971716598E-01        11,479,000     1,801,453,924        20h 6.290m
           13         id13         born      2.00000      2.00000            0    5.8685883624106966E-04    3.1789248325852425E-07    5.4168475215382206E-02        70,479,000     1,139,132,820       20h 18.791m
           14         id14         born      2.00000      2.00000            0    1.6726401686522653E-04    8.6134456146472069E-08    5.1496106431471844E-02        73,479,000     1,188,899,609       20h 19.395m
