            1          id1         born      1.00000      1.00000            0    1.2036483389875832E-01    2.1092576859804403E-04    1.7523869868458311E-01         9,772,000       143,669,166          averaged
            2          id2         born      1.00000      1.00000            0    5.7968721555352737E-03    1.5846314109094794E-05    2.7335973062582697E-01         8,478,000       169,124,053          averaged
            3          id3         born      1.00000      1.00000            0    2.4436485490550144E-06    1.2184649466419702E-08    4.9862528190200012E-01         2,343,000       266,911,114          averaged
            4          id4         born      1.00000      1.00000            0    2.2648720782991589E-02    6.2997641179476178E-05    2.7815099043821162E-01         4,744,000        95,606,632          averaged
            5          id5         born      1.00000      1.00000            0    8.0225255286259303E-03    3.3548602877987676E-05    4.1818007008241653E-01         5,161,000        95,183,911          averaged
            6          id6         born      1.00000      1.00000            0    7.0303213634932372E-03    3.3543280699743303E-05    4.7712300712063416E-01         5,073,000        92,578,980          averaged
            7          id7         born      1.00000      1.00000            0    2.7579175749293958E-06    3.0941708317776129E-08    1.1219228812002568E+00           763,000       173,285,818          averaged
            8          id8         born      1.00000      1.00000            0    2.7967130110300800E-06    2.8503987410601531E-08    1.0191960096793413E+00           759,000       171,891,332          averaged
            9          id9         born      1.00000      1.00000            0    2.5697541270543914E-03    5.3509047664043392E-06    2.0822633224206055E-01         6,404,000        89,702,198          averaged
           10         id10         born      1.00000      1.00000            0    2.5706150041677677E-03    5.9896335875536641E-06    2.3300391454350813E-01         6,404,000        87,884,227          averaged
           11         id11         born      1.00000      1.00000            0    2.0905000406708659E-03    5.3306012077342963E-06    2.5499168160856123E-01         5,332,000        96,250,700          averaged
           12         id12         born      1.00000      1.00000            0    3.2894719887579856E-03    7.2715094204938241E-06    2.2105400031812847E-01         5,332,000        96,054,457          averaged
           13         id13         born      1.00000      1.00000            0    2.8331203263788655E-03    7.2090462136101972E-06    2.5445605491893786E-01         5,971,000        84,075,243          averaged
           14         id14         born      1.00000      1.00000            0    3.4413035485023140E-03    7.2996732991827113E-06    2.1211942498823139E-01         5,971,000        85,474,630          averaged
           15         id15         born      1.00000      1.00000            0    5.7808712420037919E-03    2.6332030463992577E-05    4.5550280159613532E-01         4,287,000       102,349,726          averaged
           16         id16         born      1.00000      1.00000            0    2.4559529773871757E-06    1.7980439723929828E-08    7.3211661173817544E-01         1,340,000       169,214,663          averaged
           17         id17         born      1.00000      1.00000            0    7.4678657886858213E-04    2.4150040829554514E-06    3.2338611208228990E-01         4,340,000        94,522,193          averaged
           18         id18         born      1.00000      1.00000            0    1.6663735339615890E-04    4.5110502919995413E-07    2.7071063000353218E-01         4,846,000        94,644,330          averaged
           19         id19         born      1.00000      1.00000            0    2.5451784823605366E-04    7.1169288990243117E-07    2.7962396147651247E-01         4,846,000        96,396,210          averaged
           20         id20         born      1.00000      1.00000            0    2.2733084684164826E-02    7.5237322525157838E-05    3.3095958410591703E-01         4,775,000        99,622,403          averaged
           21         id21         born      1.00000      1.00000            0    2.8355298006687546E-03    1.4254595824986896E-05    5.0271366647689519E-01         4,312,000       104,085,134          averaged
           22         id22         born      1.00000      1.00000            0    1.5853386884951901E-06    1.2149650581134416E-08    7.6637570692650625E-01         1,243,000       164,027,805          averaged
           23         id23         born      1.00000      1.00000            0    8.6380913848518241E-04    2.5597749355412467E-06    2.9633570906996792E-01         4,887,000        95,012,850          averaged
           24         id24         born      1.00000      1.00000            0    1.0662468014523770E-03    3.3856362028963884E-06    3.1752838069804090E-01         4,809,000        93,613,387          averaged
           25         id25         born      1.00000      1.00000            0    8.0036860644120897E-03    3.4851720473943677E-05    4.3544587073335828E-01         5,136,000        93,025,812          averaged
           26         id26         born      1.00000      1.00000            0    7.1436383206983185E-03    3.3424647450387205E-05    4.6789389313763319E-01         5,161,000        95,641,155          averaged
           27         id27         born      1.00000      1.00000            0    2.6230159997698922E-06    2.3925992584338708E-08    9.1215580028629828E-01           841,000       183,361,473          averaged
           28         id28         born      1.00000      1.00000            0    2.7891902905479211E-06    2.9085633001882983E-08    1.0427984458589690E+00           763,000       174,230,686          averaged
           29         id29         born      1.00000      1.00000            0    7.4317314870201302E-04    1.9862449020527504E-06    2.6726542872570425E-01         4,809,000        94,836,627          averaged
           30         id30         born      1.00000      1.00000            0    2.8435372102923171E-03    1.2371881711954962E-05    4.3508773745510887E-01         4,716,000       104,612,231          averaged
           31         id31         born      1.00000      1.00000            0    1.5821161672049938E-06    1.2744470171003676E-08    8.0553314827180966E-01         1,236,000       165,208,217          averaged
           32         id32         born      1.00000      1.00000            0    1.7252913327523616E-03    5.0946494769921481E-06    2.9529212720640297E-01         5,161,000        82,220,809          averaged
           33         id33         born      1.00000      1.00000            0    3.4350746943400405E-03    7.3176006248359594E-06    2.1302595361006685E-01         5,866,000        81,746,170          averaged
           34         id34         born      1.00000      1.00000            0    1.9278836030436108E-04    5.2173549894919861E-07    2.7062603682375758E-01         5,866,000        82,617,829          averaged
           35         id35         born      1.00000      1.00000            0    2.1895250381747696E-04    5.2558430274200903E-07    2.4004489264947901E-01         5,377,000        97,041,804          averaged
           36         id36         born      1.00000      1.00000            0    3.3078175446120574E-04    7.5433481792244102E-07    2.2804607804053165E-01         5,332,000        96,155,865          averaged
           37         id37         born      1.00000      1.00000            0    2.8805084836408421E-04    6.8614327081853688E-07    2.3820213504501833E-01         5,971,000        81,844,117          averaged
           38         id38         born      1.00000      1.00000            0    2.8902539223132900E-04    6.7663408993250704E-07    2.3410887351757154E-01         5,971,000        84,073,424          averaged
           39         id39         born      1.00000      1.00000            0    2.5742700157282720E-03    5.8373937464571024E-06    2.2675918651857810E-01         5,866,000        81,741,988          averaged
           40         id40         born      1.00000      1.00000            0    2.5737930455907356E-03    5.8406470097298292E-06    2.2692760864109363E-01         5,821,000        83,239,776          averaged
           41         id41         born      1.00000      1.00000            0    1.6728997584966257E-04    4.2043531347582639E-07    2.5132128290439609E-01         4,887,000        89,093,367          averaged
           42         id42         born      1.00000      1.00000            0    8.6201951636173690E-04    2.1177920738406622E-06    2.4567797290472879E-01         4,887,000        88,356,253          averaged
           43         id43         born      1.00000      1.00000            0    1.9077560991604127E-04    4.7537769581503571E-07    2.4918158879127442E-01         5,866,000        80,676,113          averaged
           44         id44         born      1.00000      1.00000            0    2.0845826193454653E-03    5.8419635363576072E-06    2.8024619807066775E-01         4,887,000        92,671,815          averaged
           45         id45         born      1.00000      1.00000            0    2.1753714087920122E-04    6.2795417948189661E-07    2.8866527202846742E-01         4,932,000        96,153,178          averaged
           46         id46         born      1.00000      1.00000            0    3.3036980458691981E-03    8.4190089256651592E-06    2.5483590839035442E-01         5,377,000        99,286,950          averaged
           47         id47         born      1.00000      1.00000            0    3.3114894868266142E-04    8.7378681320613174E-07    2.6386519319542751E-01         4,887,000        95,211,280          averaged
           48         id48         born      1.00000      1.00000            0    2.8205415679607112E-03    6.3426020904844332E-06    2.2487178216168668E-01         6,359,000        90,676,868          averaged
           49         id49         born      1.00000      1.00000            0    2.5431692157271390E-04    5.5172210335987081E-07    2.1694274212977338E-01         5,377,000        96,708,789          averaged
           50         id50         born      1.00000      1.00000            0    1.0681358121317653E-03    2.4685862883997138E-06    2.3111164894592906E-01         5,332,000        96,182,757          averaged
           51         id51         born      1.00000      1.00000            0    2.8867747491843698E-04    6.7040783903206626E-07    2.3223420504889877E-01         5,866,000        82,860,480          averaged
           52         id52         born      1.00000      1.00000            0    2.8865083373700516E-04    7.2197512495337106E-07    2.5012057495429768E-01         5,866,000        80,797,777          averaged
